station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],수소이온농도[무단위],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
106-07,2006-08-30 14:00:00,130.0,37.895,0,500,,34.076,0.58,4.98,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,0,,33.164,17.23,5.25,,7.22,0.17,0.12,0.41,
106-07,2006-11-02 22:34:00,130.0,37.895,0,10,,33.139,17.27,4.93,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,20,,34.128,14.63,5.37,,18.82,0.19,0.77,8.74,
106-07,2006-11-02 22:34:00,130.0,37.895,0,30,,34.362,11.97,5.37,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,50,,34.151,8.77,4.75,,13.35,0.41,0.63,14.04,
106-07,2006-11-02 22:34:00,130.0,37.895,0,75,,34.092,4.61,4.47,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,100,,34.076,3.28,5.53,,19.92,0.51,1.03,0.39,
106-07,2006-11-02 22:34:00,130.0,37.895,0,125,,34.043,2.4,5.32,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,150,,34.039,1.82,5.99,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,200,,34.053,1.29,5.66,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,250,,34.059,1.01,5.5,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,300,,34.071,0.87,5.76,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,400,,34.078,0.69,5.62,,,,,,
106-07,2006-11-02 22:34:00,130.0,37.895,0,500,,34.082,0.63,5.44,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,0,,33.991,15.94,5.21,,12.55,0.81,0.52,3.37,
106-07,2006-12-12 10:04:00,130.0,37.895,0,10,,33.99,15.94,,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,20,,33.989,15.94,,,12.23,0.81,0.55,2.92,
106-07,2006-12-12 10:04:00,130.0,37.895,0,30,,33.981,15.87,,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,50,,33.979,15.87,5.24,,9.67,0.28,0.45,4.09,
106-07,2006-12-12 10:04:00,130.0,37.895,0,75,,34.267,15.24,,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,100,,34.164,8.95,3.7,,21.51,1.2,1.07,5.2,
106-07,2006-12-12 10:04:00,130.0,37.895,0,125,,34.088,4.83,,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,150,,34.072,2.97,,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,200,,34.052,1.32,6.04,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,250,,34.063,1.05,,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,300,,34.071,0.9,,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,400,,34.082,0.71,,,,,,,
106-07,2006-12-12 10:04:00,130.0,37.895,0,500,,34.083,0.59,,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,0,,33.989,10.08,4.86,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,10,,34.018,10.1,5.13,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,20,,34.056,10.03,5.21,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,30,,34.06,9.64,5.14,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,50,,34.042,9.43,5.29,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,75,,34.022,8.97,5.31,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,100,,33.956,7.36,5.34,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,125,,33.968,5.78,5.69,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,150,,34.006,3.75,5.37,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,200,,34.035,1.95,5.35,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,250,,34.046,1.29,5.12,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,300,,34.052,0.95,4.97,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,400,,34.072,0.73,4.77,,,,,,
106-08,2006-01-09 19:35:00,130.315,37.895,0,485,,34.071,0.61,4.62,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,0,,33.989,10.08,4.86,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,10,,34.018,10.1,5.13,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,20,,34.056,10.03,5.21,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,30,,34.06,9.64,5.14,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,50,,34.042,9.43,5.29,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,75,,34.022,8.97,5.31,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,100,,33.956,7.36,5.34,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,125,,33.968,5.78,5.69,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,150,,34.006,3.75,5.37,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,200,,34.035,1.95,5.35,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,250,,34.046,1.29,5.12,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,300,,34.052,0.95,4.97,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,400,,34.072,0.73,4.77,,,,,,
106-08,2006-01-09 19:55:00,130.315,37.895,0,485,,34.071,0.61,4.62,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,0,,34.435,10.99,5.68,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,10,,34.436,10.99,5.7,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,20,,34.435,11.0,5.71,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,30,,34.435,10.99,5.7,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,50,,34.425,10.94,5.7,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,75,,34.412,10.87,5.72,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,100,,34.395,10.78,5.73,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,125,,34.238,9.54,5.72,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,150,,34.041,7.13,5.55,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,200,,34.016,2.45,5.88,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,250,,34.03,1.64,6.01,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,300,,34.038,1.11,5.8,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,400,,34.067,0.85,5.25,,,,,,
106-08,2006-03-16 16:15:00,130.315,37.895,0,500,,34.07,0.68,5.08,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,0,,34.547,12.59,5.8,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,10,,34.547,12.71,6.03,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,20,,34.522,12.75,6.17,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,30,,34.476,12.45,6.27,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,50,,34.393,10.89,6.28,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,75,,34.303,9.37,6.3,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,100,,34.136,5.98,6.56,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,125,,34.032,3.74,6.3,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,150,,34.045,2.38,6.31,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,200,,34.048,1.47,6.23,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,250,,34.054,1.05,6.1,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,300,,34.063,0.84,6.01,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,400,,34.071,0.61,5.94,,,,,,
106-08,2006-04-15 11:33:00,130.315,37.895,0,485,,34.071,0.52,5.9,,,,,,
106-08,2006-06-13 18:35:00,130.315,37.895,0,0,,34.048,17.81,5.65,,,,,,
106-08,2006-06-13 18:35:00,130.315,37.895,0,10,,33.652,17.65,5.66,,,,,,
106-08,2006-06-13 18:35:00,130.315,37.895,0,20,,34.027,13.04,5.86,,,,,,
106-08,2006-06-13 18:35:00,130.315,37.895,0,30,,34.899,8.56,6.0,,,,,,
106-08,2006-06-13 18:35:00,130.315,37.895,0,50,,34.151,4.96,5.92,,,,,,
