station,date_time,longitude,latitude,bot.depth[m],depth(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
311-10,2019-06-13 01:40:00,124.39,34.7167,0,75,32.5898,9.1272,5.8072,,,,,
311-10,2019-08-20 02:40:00,124.39,34.7167,0,0,31.0228,27.3429,4.8068,,,,,
311-10,2019-08-20 02:40:00,124.39,34.7167,0,10,31.0267,27.3426,4.8471,,,,,
311-10,2019-08-20 02:40:00,124.39,34.7167,0,20,31.5018,26.8598,5.0636,,,,,
311-10,2019-08-20 02:40:00,124.39,34.7167,0,30,32.2003,24.8647,5.4659,,,,,
311-10,2019-08-20 02:40:00,124.39,34.7167,0,50,32.7937,10.9707,5.5839,,,,,
311-10,2019-08-20 02:40:00,124.39,34.7167,0,75,32.832,10.0174,5.1217,,,,,
311-10,2019-10-16 15:35:00,124.39,34.7167,0,0,31.7959,21.4656,5.6774,,,,,15.8
311-10,2019-10-16 15:35:00,124.39,34.7167,0,10,32.1554,21.601,5.443,,,,,15.8
311-10,2019-10-16 15:35:00,124.39,34.7167,0,20,32.3678,21.8771,5.3283,,,,,15.8
311-10,2019-10-16 15:35:00,124.39,34.7167,0,30,32.417,21.9181,5.1546,,,,,15.8
311-10,2019-10-16 15:35:00,124.39,34.7167,0,50,32.9085,10.2728,4.5795,,,,,15.8
311-10,2019-12-21 08:10:00,124.39,34.7167,0,0,32.5485,12.8113,5.8631,,,,,12.0
311-10,2019-12-21 08:10:00,124.39,34.7167,0,10,32.5482,12.822,5.9167,,,,,12.0
311-10,2019-12-21 08:10:00,124.39,34.7167,0,20,32.5483,12.8262,5.9604,,,,,12.0
311-10,2019-12-21 08:10:00,124.39,34.7167,0,30,32.5483,12.8278,5.9028,,,,,12.0
311-10,2019-12-21 08:10:00,124.39,34.7167,0,50,32.5484,12.8268,5.4351,,,,,12.0
312-02,2019-02-22 05:05:00,126.1,33.975,0,0,33.9646,11.4868,,,,,,
312-02,2019-02-22 05:05:00,126.1,33.975,0,10,33.9676,11.5076,,,,,,
312-02,2019-02-22 05:05:00,126.1,33.975,0,20,33.9706,11.5334,,,,,,
312-02,2019-02-22 05:05:00,126.1,33.975,0,30,33.9739,11.5572,,,,,,
312-02,2019-02-22 05:05:00,126.1,33.975,0,50,33.9841,11.5931,,,,,,
312-02,2019-02-22 05:05:00,126.1,33.975,0,75,33.991,11.6193,,,,,,
312-02,2019-04-12 21:05:00,126.1,33.975,0,0,33.9746,13.0188,,,,,,
312-02,2019-04-12 21:05:00,126.1,33.975,0,10,33.9812,13.0209,,,,,,
312-02,2019-04-12 21:05:00,126.1,33.975,0,20,34.0297,12.9959,,,,,,
312-02,2019-04-12 21:05:00,126.1,33.975,0,30,34.0314,12.9947,,,,,,
312-02,2019-04-12 21:05:00,126.1,33.975,0,50,34.0319,12.9952,,,,,,
312-02,2019-04-12 21:05:00,126.1,33.975,0,75,34.0328,12.9992,,,,,,
312-02,2019-06-13 15:40:00,126.1,33.975,0,0,32.7395,17.7324,,,,,,10.5
312-02,2019-06-13 15:40:00,126.1,33.975,0,10,32.9442,15.2337,,,,,,10.5
312-02,2019-06-13 15:40:00,126.1,33.975,0,20,33.4132,14.7771,,,,,,10.5
312-02,2019-06-13 15:40:00,126.1,33.975,0,30,33.5037,13.1362,,,,,,10.5
312-02,2019-06-13 15:40:00,126.1,33.975,0,50,33.7399,13.1119,,,,,,10.5
312-02,2019-06-13 15:40:00,126.1,33.975,0,75,33.7487,13.1059,,,,,,10.5
312-02,2019-08-14 22:20:00,126.1,33.975,0,0,31.5635,24.862,,,,,,
312-02,2019-08-14 22:20:00,126.1,33.975,0,10,31.892,22.8118,,,,,,
312-02,2019-08-14 22:20:00,126.1,33.975,0,20,32.2495,18.2596,,,,,,
312-02,2019-08-14 22:20:00,126.1,33.975,0,30,32.4773,15.3789,,,,,,
312-02,2019-08-14 22:20:00,126.1,33.975,0,50,32.5036,11.7656,,,,,,
312-02,2019-08-14 22:20:00,126.1,33.975,0,75,33.0855,12.3503,,,,,,
312-02,2019-10-17 09:40:00,126.1,33.975,0,0,32.5589,20.4465,,,,,,10.1
312-02,2019-10-17 09:40:00,126.1,33.975,0,10,32.5154,20.2908,,,,,,10.1
312-02,2019-10-17 09:40:00,126.1,33.975,0,20,32.5467,20.1412,,,,,,10.1
312-02,2019-10-17 09:40:00,126.1,33.975,0,30,33.1544,20.8454,,,,,,10.1
312-02,2019-10-17 09:40:00,126.1,33.975,0,50,33.8972,17.152,,,,,,10.1
312-02,2019-10-17 09:40:00,126.1,33.975,0,75,33.8347,15.9993,,,,,,10.1
312-02,2019-12-20 19:00:00,126.1,33.975,0,0,33.6967,14.7594,,,,,,
312-02,2019-12-20 19:00:00,126.1,33.975,0,10,33.7008,14.7749,,,,,,
312-02,2019-12-20 19:00:00,126.1,33.975,0,20,33.7222,14.8273,,,,,,
312-02,2019-12-20 19:00:00,126.1,33.975,0,30,33.7287,14.8522,,,,,,
312-02,2019-12-20 19:00:00,126.1,33.975,0,50,33.7598,14.9621,,,,,,
312-02,2019-12-20 19:00:00,126.1,33.975,0,75,33.7704,14.9815,,,,,,
312-03,2019-02-22 06:30:00,125.9,33.9967,0,0,32.4876,6.9048,7.3102,7.95393,0.052958,0.505708,6.23271,
312-03,2019-02-22 06:30:00,125.9,33.9967,0,10,32.4878,6.9007,7.1178,10.1759,0.061288,0.671389,8.45765,
312-03,2019-02-22 06:30:00,125.9,33.9967,0,20,32.4775,6.4456,7.1918,9.80502,0.062012,0.548496,7.47814,
312-03,2019-02-22 06:30:00,125.9,33.9967,0,30,32.677,7.1572,7.1622,11.8716,0.06326,0.712336,8.97445,
312-03,2019-02-22 06:30:00,125.9,33.9967,0,50,33.0753,8.727,6.8367,9.32635,0.04008,0.544952,6.80054,
312-03,2019-02-22 06:30:00,125.9,33.9967,0,75,34.0696,12.1537,6.2891,10.8503,0.035211,0.562448,7.18435,
312-03,2019-04-12 18:50:00,125.9,33.9967,0,0,33.7024,12.4623,6.5439,7.51382,0.066761,0.741162,4.37018,2.5
312-03,2019-04-12 18:50:00,125.9,33.9967,0,10,33.7025,12.248,6.515,4.95052,0.039598,0.329029,2.90977,2.5
312-03,2019-04-12 18:50:00,125.9,33.9967,0,20,33.7207,11.9515,6.4428,8.121,0.075573,0.561443,5.06549,2.5
312-03,2019-04-12 18:50:00,125.9,33.9967,0,30,33.7242,11.955,6.255,7.93076,0.065352,0.586091,4.96243,2.5
312-03,2019-04-12 18:50:00,125.9,33.9967,0,50,33.7342,11.9779,6.2983,8.20266,0.061006,0.542437,5.04232,2.5
312-03,2019-04-12 18:50:00,125.9,33.9967,0,75,33.7759,12.1085,6.2694,8.14024,0.067807,0.481541,4.97223,2.5
312-03,2019-06-13 14:15:00,125.9,33.9967,0,0,32.7717,18.1021,6.2697,7.58052,0.01496,0.415953,0.523258,12.8
312-03,2019-06-13 14:15:00,125.9,33.9967,0,10,32.6965,15.8573,5.793,,,,,12.8
312-03,2019-06-13 14:15:00,125.9,33.9967,0,20,32.938,13.3735,6.602,10.6957,0.089645,0.519796,7.62754,12.8
312-03,2019-06-13 14:15:00,125.9,33.9967,0,30,33.0022,12.4564,5.7352,,,,,12.8
312-03,2019-06-13 14:15:00,125.9,33.9967,0,50,32.97,11.7513,5.5907,11.7669,0.06689,0.608567,8.02598,12.8
312-03,2019-06-13 14:15:00,125.9,33.9967,0,75,33.7216,12.7066,5.1284,11.4646,0.07791,0.622053,7.41052,12.8
312-03,2019-08-14 23:20:00,125.9,33.9967,0,0,31.7024,24.1504,4.6629,3.58317,0.017457,0.106592,0.492242,
312-03,2019-08-14 23:20:00,125.9,33.9967,0,10,32.2072,19.7987,5.4799,7.76848,0.080199,0.212068,1.9104,
312-03,2019-08-14 23:20:00,125.9,33.9967,0,20,32.307,18.8587,5.4376,8.87447,0.112119,0.303017,4.03391,
312-03,2019-08-14 23:20:00,125.9,33.9967,0,30,32.2992,16.7035,5.3652,8.13023,0.233341,0.32571,3.97306,
312-03,2019-08-14 23:20:00,125.9,33.9967,0,50,32.5217,11.5968,5.2529,11.5603,0.03216,0.555643,8.28424,
312-03,2019-08-14 23:20:00,125.9,33.9967,0,75,32.6114,11.5623,5.1074,9.7121,0.030799,0.535441,6.74131,
312-03,2019-10-17 06:20:00,125.9,33.9967,0,0,32.3009,20.7352,5.3449,5.87347,0.056087,0.12805,3.13615,
312-03,2019-10-17 06:20:00,125.9,33.9967,0,10,32.319,20.7581,5.3016,4.76177,0.053869,0.14039,2.69879,
312-03,2019-10-17 06:20:00,125.9,33.9967,0,20,32.3212,20.7629,5.3016,4.46259,0.042096,0.112224,1.81834,
312-03,2019-10-17 06:20:00,125.9,33.9967,0,30,32.627,21.1994,4.9838,3.66181,0.035075,0.125761,2.1833,
312-03,2019-10-17 06:20:00,125.9,33.9967,0,50,33.3489,15.6932,3.366,7.2434,0.03154,0.462456,8.60478,
312-03,2019-10-17 06:20:00,125.9,33.9967,0,75,33.6023,15.3123,3.1927,12.902,0.04042,0.690529,9.1251,
312-03,2019-12-20 20:04:00,125.9,33.9967,0,0,32.6936,12.8121,5.749,12.6441,0.01931,0.672813,9.07266,
312-03,2019-12-20 20:04:00,125.9,33.9967,0,10,32.6946,12.8294,5.7456,,,,,
312-03,2019-12-20 20:04:00,125.9,33.9967,0,20,32.6921,12.8188,5.6467,16.1427,0.028836,0.817733,11.4764,
312-03,2019-12-20 20:04:00,125.9,33.9967,0,30,32.7131,12.8787,5.7032,,,,,
312-03,2019-12-20 20:04:00,125.9,33.9967,0,50,32.9027,13.2586,5.6063,15.6602,0.015836,0.776701,11.3282,
312-03,2019-12-20 20:04:00,125.9,33.9967,0,75,33.507,14.5339,5.1196,12.1471,0.019801,0.624938,8.19443,
312-04,2019-02-22 08:50:00,125.7,34.0217,0,0,32.4299,6.8993,,,,,,0.3
312-04,2019-02-22 08:50:00,125.7,34.0217,0,10,32.4301,6.8974,,,,,,0.3
312-04,2019-02-22 08:50:00,125.7,34.0217,0,20,32.4305,6.8989,,,,,,0.3
312-04,2019-02-22 08:50:00,125.7,34.0217,0,30,32.4299,6.8851,,,,,,0.3
312-04,2019-02-22 08:50:00,125.7,34.0217,0,50,32.4584,6.6938,,,,,,0.3
312-04,2019-04-12 17:55:00,125.7,34.0217,0,0,33.4473,11.8305,,,,,,1.6
312-04,2019-04-12 17:55:00,125.7,34.0217,0,10,33.456,11.8521,,,,,,1.6
312-04,2019-04-12 17:55:00,125.7,34.0217,0,20,33.6496,11.7348,,,,,,1.6
312-04,2019-04-12 17:55:00,125.7,34.0217,0,30,33.7348,11.9417,,,,,,1.6
312-04,2019-04-12 17:55:00,125.7,34.0217,0,50,33.7528,11.9886,,,,,,1.6
312-04,2019-06-13 13:10:00,125.7,34.0217,0,0,33.1406,17.3807,,,,,,1.9
312-04,2019-06-13 13:10:00,125.7,34.0217,0,10,32.9882,13.0694,,,,,,1.9
312-04,2019-06-13 13:10:00,125.7,34.0217,0,20,32.9753,12.9794,,,,,,1.9
312-04,2019-06-13 13:10:00,125.7,34.0217,0,30,32.9704,12.7143,,,,,,1.9
312-04,2019-06-13 13:10:00,125.7,34.0217,0,50,33.0127,11.615,,,,,,1.9
312-04,2019-08-15 01:30:00,125.7,34.0217,0,0,31.7723,23.4731,,,,,,
312-04,2019-08-15 01:30:00,125.7,34.0217,0,10,32.1007,20.3056,,,,,,
312-04,2019-08-15 01:30:00,125.7,34.0217,0,20,32.18,19.2999,,,,,,
312-04,2019-08-15 01:30:00,125.7,34.0217,0,30,32.2718,17.4148,,,,,,
312-04,2019-08-15 01:30:00,125.7,34.0217,0,50,32.4987,12.0833,,,,,,
312-04,2019-10-17 05:25:00,125.7,34.0217,0,0,32.2337,18.3466,,,,,,
312-04,2019-10-17 05:25:00,125.7,34.0217,0,10,32.2343,18.3478,,,,,,
312-04,2019-10-17 05:25:00,125.7,34.0217,0,20,32.2773,18.2865,,,,,,
312-04,2019-10-17 05:25:00,125.7,34.0217,0,30,32.6018,17.3303,,,,,,
312-04,2019-10-17 05:25:00,125.7,34.0217,0,50,33.1742,15.1212,,,,,,
312-04,2019-12-20 21:36:00,125.7,34.0217,0,0,32.5285,12.268,,,,,,
312-04,2019-12-20 21:36:00,125.7,34.0217,0,10,32.5309,12.2871,,,,,,
312-04,2019-12-20 21:36:00,125.7,34.0217,0,20,32.5287,12.2787,,,,,,
312-04,2019-12-20 21:36:00,125.7,34.0217,0,30,32.5397,12.3121,,,,,,
312-04,2019-12-20 21:36:00,125.7,34.0217,0,50,32.6074,12.518,,,,,,
312-05,2019-02-22 10:00:00,125.5,34.0433,0,0,32.4801,7.6043,6.9698,11.4679,0.047928,0.736747,9.95959,2.2
312-05,2019-02-22 10:00:00,125.5,34.0433,0,10,32.4805,7.6016,7.0586,9.48942,0.038793,0.957169,7.75241,2.2
312-05,2019-02-22 10:00:00,125.5,34.0433,0,20,32.4761,7.552,7.0142,8.60572,0.042656,0.593446,6.59906,2.2
312-05,2019-02-22 10:00:00,125.5,34.0433,0,30,32.476,7.5484,7.0586,8.33679,0.033038,0.597393,6.88755,2.2
312-05,2019-02-22 10:00:00,125.5,34.0433,0,50,32.4603,7.3747,6.9846,10.3921,0.034326,0.701409,8.619,2.2
312-05,2019-04-12 15:35:00,125.5,34.0433,0,0,32.662,9.6009,6.7317,9.36159,0.059799,0.774878,7.23075,3.4
312-05,2019-04-12 15:35:00,125.5,34.0433,0,10,32.6605,9.2628,6.8183,9.30718,0.057425,0.80875,6.95002,3.4
312-05,2019-04-12 15:35:00,125.5,34.0433,0,20,32.6884,8.9077,6.7317,9.19051,0.043099,0.496471,6.68585,3.4
312-05,2019-04-12 15:35:00,125.5,34.0433,0,30,32.7731,9.152,6.6306,9.1573,0.049819,0.582186,6.79095,3.4
312-05,2019-04-12 15:35:00,125.5,34.0433,0,50,32.9822,9.4518,6.5294,9.64361,0.032958,0.632112,7.02494,3.4
312-05,2019-04-12 15:35:00,125.5,34.0433,0,75,33.1377,9.945,6.4139,9.52685,0.036459,0.578018,6.83568,3.4
312-05,2019-06-13 12:00:00,125.5,34.0433,0,0,32.6567,16.4021,7.0354,6.44759,0.016138,0.303113,1.4168,3.8
312-05,2019-06-13 12:00:00,125.5,34.0433,0,10,32.6608,13.9616,6.2841,,,,,3.8
312-05,2019-06-13 12:00:00,125.5,34.0433,0,20,32.6461,12.3233,6.1686,8.38016,0.077181,0.383543,6.13748,3.8
312-05,2019-06-13 12:00:00,125.5,34.0433,0,30,32.6264,12.068,6.1252,,,,,3.8
312-05,2019-06-13 12:00:00,125.5,34.0433,0,50,32.7382,11.9204,5.8941,7.97254,0.076064,0.414811,5.46988,3.8
312-05,2019-06-13 12:00:00,125.5,34.0433,0,75,33.1887,11.7182,5.4318,10.8595,0.067343,0.577275,7.97481,3.8
312-05,2019-08-20 15:15:00,125.5,34.0433,0,0,32.0454,23.2025,5.4686,2.68578,0.016563,0.12598,1.23771,9.7
312-05,2019-08-20 15:15:00,125.5,34.0433,0,10,32.0322,20.7687,5.8572,4.39878,0.030336,0.159217,0.824831,9.7
312-05,2019-08-20 15:15:00,125.5,34.0433,0,20,32.2123,17.4897,5.2815,6.05975,0.095646,0.292909,2.56556,9.7
312-05,2019-08-20 15:15:00,125.5,34.0433,0,30,32.2453,16.6364,5.4399,5.8695,0.091004,0.313062,3.59986,9.7
312-05,2019-08-20 15:15:00,125.5,34.0433,0,50,32.3661,13.9107,5.3537,9.58918,0.046331,0.68954,6.7141,9.7
312-05,2019-08-20 15:15:00,125.5,34.0433,0,75,32.5515,10.7934,5.1954,9.62227,0.03067,0.52685,7.34865,9.7
312-05,2019-10-17 03:10:00,125.5,34.0433,0,0,32.0632,19.1911,5.1571,6.9765,0.088455,0.244639,3.78533,
312-05,2019-10-17 03:10:00,125.5,34.0433,0,10,32.0675,19.197,5.1427,6.62456,0.086079,0.282766,3.25738,
312-05,2019-10-17 03:10:00,125.5,34.0433,0,20,32.2292,19.5076,5.2005,4.61812,0.087504,0.183053,3.02987,
312-05,2019-10-17 03:10:00,125.5,34.0433,0,30,32.2749,18.3159,4.6516,10.0889,0.067099,0.452122,5.8634,
312-05,2019-10-17 03:10:00,125.5,34.0433,0,50,32.9853,15.7875,3.8716,10.2415,0.059553,0.50444,8.61109,
312-05,2019-10-17 03:10:00,125.5,34.0433,0,75,33.2813,14.6737,3.4671,8.28983,0.017617,0.52628,5.35462,
312-05,2019-12-20 22:36:00,125.5,34.0433,0,0,32.7856,12.9861,5.5065,25.5381,0.036025,1.28505,18.61,
312-05,2019-12-20 22:36:00,125.5,34.0433,0,10,32.7866,12.9902,5.5175,,,,,
312-05,2019-12-20 22:36:00,125.5,34.0433,0,20,32.7871,13.0075,5.4898,14.7725,0.020277,0.785787,10.8868,
312-05,2019-12-20 22:36:00,125.5,34.0433,0,30,32.7969,13.0417,5.4608,,,,,
312-05,2019-12-20 22:36:00,125.5,34.0433,0,50,32.8111,13.0846,5.4209,15.5388,0.024341,0.78714,11.417,
312-05,2019-12-20 22:36:00,125.5,34.0433,0,75,32.9042,13.4001,4.977,15.7612,0.024636,0.80127,11.4923,
312-06,2019-02-22 12:25:00,125.3,34.0683,0,0,32.4934,7.7891,,,,,,2.3
312-06,2019-02-22 12:25:00,125.3,34.0683,0,10,32.4941,7.7839,,,,,,2.3
312-06,2019-02-22 12:25:00,125.3,34.0683,0,20,32.4652,7.3886,,,,,,2.3
312-06,2019-02-22 12:25:00,125.3,34.0683,0,30,32.4477,7.1592,,,,,,2.3
312-06,2019-02-22 12:25:00,125.3,34.0683,0,50,32.4394,7.1052,,,,,,2.3
312-06,2019-02-22 12:25:00,125.3,34.0683,0,75,32.4473,7.2142,,,,,,2.3
312-06,2019-02-22 12:25:00,125.3,34.0683,0,100,32.4472,7.2231,,,,,,2.3
312-06,2019-04-12 14:20:00,125.3,34.0683,0,0,32.8538,10.2354,,,,,,4.0
312-06,2019-04-12 14:20:00,125.3,34.0683,0,10,32.8548,10.2025,,,,,,4.0
312-06,2019-04-12 14:20:00,125.3,34.0683,0,20,33.0039,9.9899,,,,,,4.0
312-06,2019-04-12 14:20:00,125.3,34.0683,0,30,33.0306,10.0569,,,,,,4.0
312-06,2019-04-12 14:20:00,125.3,34.0683,0,50,33.0887,10.2122,,,,,,4.0
312-06,2019-04-12 14:20:00,125.3,34.0683,0,75,33.3936,10.451,,,,,,4.0
312-06,2019-04-12 14:20:00,125.3,34.0683,0,100,33.4732,10.6721,,,,,,4.0
312-06,2019-06-13 10:50:00,125.3,34.0683,0,0,32.6989,16.6093,,,,,,8.5
312-06,2019-06-13 10:50:00,125.3,34.0683,0,10,32.6799,16.1445,,,,,,8.5
312-06,2019-06-13 10:50:00,125.3,34.0683,0,20,32.8615,14.0838,,,,,,8.5
312-06,2019-06-13 10:50:00,125.3,34.0683,0,30,32.9187,12.9639,,,,,,8.5
312-06,2019-06-13 10:50:00,125.3,34.0683,0,50,33.3837,12.3008,,,,,,8.5
312-06,2019-06-13 10:50:00,125.3,34.0683,0,75,33.5325,11.9625,,,,,,8.5
312-06,2019-06-13 10:50:00,125.3,34.0683,0,100,33.5373,11.8842,,,,,,8.5
312-06,2019-08-20 14:00:00,125.3,34.0683,0,0,32.0168,23.46,,,,,,11.0
312-06,2019-08-20 14:00:00,125.3,34.0683,0,10,32.0345,23.5294,,,,,,11.0
312-06,2019-08-20 14:00:00,125.3,34.0683,0,20,32.1135,19.4681,,,,,,11.0
312-06,2019-08-20 14:00:00,125.3,34.0683,0,30,32.2124,17.3674,,,,,,11.0
312-06,2019-08-20 14:00:00,125.3,34.0683,0,50,32.5648,12.9958,,,,,,11.0
312-06,2019-08-20 14:00:00,125.3,34.0683,0,75,32.5931,10.0499,,,,,,11.0
312-06,2019-08-20 14:00:00,125.3,34.0683,0,100,32.5833,10.0251,,,,,,11.0
312-06,2019-10-17 02:00:00,125.3,34.0683,0,0,32.5728,21.2683,,,,,,
312-06,2019-10-17 02:00:00,125.3,34.0683,0,10,32.5693,21.2797,,,,,,
312-06,2019-10-17 02:00:00,125.3,34.0683,0,20,32.7158,21.6371,,,,,,
312-06,2019-10-17 02:00:00,125.3,34.0683,0,30,32.8827,22.0222,,,,,,
312-06,2019-10-17 02:00:00,125.3,34.0683,0,50,33.2378,18.0987,,,,,,
312-06,2019-10-17 02:00:00,125.3,34.0683,0,75,33.3549,13.9947,,,,,,
312-06,2019-10-17 02:00:00,125.3,34.0683,0,100,33.3654,13.8326,,,,,,
312-06,2019-12-20 23:44:00,125.3,34.0683,0,0,33.105,14.195,,,,,,
312-06,2019-12-20 23:44:00,125.3,34.0683,0,10,33.1081,14.1972,,,,,,
312-06,2019-12-20 23:44:00,125.3,34.0683,0,20,33.1079,14.2007,,,,,,
312-06,2019-12-20 23:44:00,125.3,34.0683,0,30,33.1096,14.2083,,,,,,
312-06,2019-12-20 23:44:00,125.3,34.0683,0,50,33.1086,14.1986,,,,,,
312-06,2019-12-20 23:44:00,125.3,34.0683,0,75,33.1795,13.7512,,,,,,
312-06,2019-12-20 23:44:00,125.3,34.0683,0,100,33.1867,13.7783,,,,,,
312-07,2019-02-22 13:55:00,125.0,34.0917,0,0,32.4976,8.1474,6.7775,5.60266,0.014889,0.411056,4.63111,2.4
312-07,2019-02-22 13:55:00,125.0,34.0917,0,10,32.4978,8.1364,6.8811,12.3369,0.044789,0.75178,10.1243,2.4
312-07,2019-02-22 13:55:00,125.0,34.0917,0,20,32.4973,8.133,6.8071,10.2582,0.033199,0.625847,8.31319,2.4
312-07,2019-02-22 13:55:00,125.0,34.0917,0,30,32.4975,8.1357,6.8958,9.59507,0.029859,0.567293,7.92336,2.4
312-07,2019-02-22 13:55:00,125.0,34.0917,0,50,32.4991,8.1451,6.7331,11.8419,0.034648,0.786255,9.7564,2.4
312-07,2019-02-22 13:55:00,125.0,34.0917,0,75,32.4988,8.1495,6.7923,11.8082,0.038712,0.710548,9.68037,2.4
312-07,2019-02-22 13:55:00,125.0,34.0917,0,100,32.4969,8.1393,,,,,,2.4
312-07,2019-04-12 11:35:00,125.0,34.0917,0,0,32.5491,9.1061,7.3528,6.34225,0.070744,0.424424,3.95695,4.5
312-07,2019-04-12 11:35:00,125.0,34.0917,0,10,32.5946,8.9508,7.2228,6.05534,0.068209,0.359464,4.14566,4.5
312-07,2019-04-12 11:35:00,125.0,34.0917,0,20,32.6311,8.9194,6.9195,4.75045,0.040402,0.420993,3.5563,4.5
312-07,2019-04-12 11:35:00,125.0,34.0917,0,30,32.6407,8.9323,6.9339,8.24631,0.069779,0.485247,6.14669,4.5
312-07,2019-04-12 11:35:00,125.0,34.0917,0,50,32.6752,8.98,6.7461,7.17308,0.055614,0.409893,5.38549,4.5
312-07,2019-04-12 11:35:00,125.0,34.0917,0,75,32.8223,9.2372,6.6594,8.37121,0.062012,0.314949,6.19901,4.5
312-07,2019-06-13 09:00:00,125.0,34.0917,0,0,32.583,16.9117,6.5297,4.98807,0.010577,0.031201,0.717421,14.8
312-07,2019-06-13 09:00:00,125.0,34.0917,0,10,32.581,15.5988,6.8476,,,,,14.8
312-07,2019-06-13 09:00:00,125.0,34.0917,0,20,32.5476,14.0556,6.9631,6.45219,0.034692,0.098452,1.00328,14.8
312-07,2019-06-13 09:00:00,125.0,34.0917,0,30,32.6115,12.5952,6.2986,,,,,14.8
312-07,2019-06-13 09:00:00,125.0,34.0917,0,50,32.767,11.4557,5.8941,8.82132,0.060757,0.442011,6.28859,14.8
312-07,2019-06-13 09:00:00,125.0,34.0917,0,75,32.8327,10.5733,5.7063,11.0238,0.047149,0.592911,7.57698,14.8
312-07,2019-08-20 11:05:00,125.0,34.0917,0,0,30.5294,27.8247,4.7346,2.85518,0.021976,0.115942,1.23481,10.8
312-07,2019-08-20 11:05:00,125.0,34.0917,0,10,30.8316,27.8011,4.7922,3.83792,0.022327,0.058027,0.287518,10.8
312-07,2019-08-20 11:05:00,125.0,34.0917,0,20,31.79,24.3875,5.224,3.06057,0.019813,0.061523,1.21987,10.8
312-07,2019-08-20 11:05:00,125.0,34.0917,0,30,32.458,17.2538,6.2602,4.90193,0.099679,0.171075,2.11754,10.8
312-07,2019-08-20 11:05:00,125.0,34.0917,0,50,32.6348,9.501,5.3249,10.0593,0.026044,0.485968,6.4025,10.8
312-07,2019-08-20 11:05:00,125.0,34.0917,0,75,32.6089,9.4791,5.3681,9.53452,0.028681,0.523715,6.99641,10.8
312-07,2019-10-16 23:20:00,125.0,34.0917,0,0,32.841,22.6041,5.1573,4.82151,0.046288,0.058385,0.654737,
312-07,2019-10-16 23:20:00,125.0,34.0917,0,10,32.844,22.6142,5.1543,2.50023,0.031305,0.031864,0.620628,
312-07,2019-10-16 23:20:00,125.0,34.0917,0,20,32.9447,22.595,5.2128,4.58195,0.023635,0.072295,0.378791,
312-07,2019-10-16 23:20:00,125.0,34.0917,0,30,32.9098,22.159,5.0102,5.29478,0.061052,0.148187,1.67891,
312-07,2019-10-16 23:20:00,125.0,34.0917,0,50,32.7022,14.8572,4.305,10.3922,0.033037,0.565596,6.56999,
312-07,2019-10-16 23:20:00,125.0,34.0917,0,75,32.9161,12.0526,4.1014,12.1543,0.019839,0.707363,6.17841,
312-07,2019-12-21 01:24:00,125.0,34.0917,0,0,32.7425,13.1016,5.7775,11.2994,0.079822,0.50332,6.9474,
312-07,2019-12-21 01:24:00,125.0,34.0917,0,10,32.746,13.1003,5.6601,,,,,
312-07,2019-12-21 01:24:00,125.0,34.0917,0,20,32.7483,13.1267,5.6752,14.8872,0.0802,0.563673,8.42938,
312-07,2019-12-21 01:24:00,125.0,34.0917,0,30,32.7476,13.1214,5.6176,,,,,
312-07,2019-12-21 01:24:00,125.0,34.0917,0,50,32.7704,13.1995,5.5493,14.1686,0.086425,0.702583,9.41679,
312-07,2019-12-21 01:24:00,125.0,34.0917,0,75,32.8929,13.4495,4.4779,16.9104,0.022618,0.748027,10.0079,
312-08,2019-02-22 15:55:00,124.8,34.0917,0,0,32.3696,8.6272,,,,,,0.9
312-08,2019-02-22 15:55:00,124.8,34.0917,0,10,32.37,8.5938,,,,,,0.9
312-08,2019-02-22 15:55:00,124.8,34.0917,0,20,32.3681,8.1582,,,,,,0.9
312-08,2019-02-22 15:55:00,124.8,34.0917,0,30,32.3675,7.2705,,,,,,0.9
312-08,2019-02-22 15:55:00,124.8,34.0917,0,50,32.3633,7.2582,,,,,,0.9
312-08,2019-02-22 15:55:00,124.8,34.0917,0,75,32.3637,7.2509,,,,,,0.9
312-08,2019-04-12 10:35:00,124.8,34.0917,0,0,32.5696,8.9316,,,,,,6.7
312-08,2019-04-12 10:35:00,124.8,34.0917,0,10,32.5504,8.704,,,,,,6.7
312-08,2019-04-12 10:35:00,124.8,34.0917,0,20,32.5375,8.5676,,,,,,6.7
312-08,2019-04-12 10:35:00,124.8,34.0917,0,30,32.5332,8.5319,,,,,,6.7
312-08,2019-04-12 10:35:00,124.8,34.0917,0,50,32.5285,8.4522,,,,,,6.7
312-08,2019-04-12 10:35:00,124.8,34.0917,0,75,32.5361,8.4707,,,,,,6.7
312-08,2019-06-13 07:50:00,124.8,34.0917,0,0,32.6568,18.3122,,,,,,10.8
312-08,2019-06-13 07:50:00,124.8,34.0917,0,10,32.6253,17.2608,,,,,,10.8
312-08,2019-06-13 07:50:00,124.8,34.0917,0,20,32.5693,13.6036,,,,,,10.8
312-08,2019-06-13 07:50:00,124.8,34.0917,0,30,32.6667,11.7371,,,,,,10.8
312-08,2019-06-13 07:50:00,124.8,34.0917,0,50,32.91,10.8729,,,,,,10.8
312-08,2019-06-13 07:50:00,124.8,34.0917,0,75,32.8689,10.353,,,,,,10.8
