station,date_time,longitude,latitude,bot.depth[m],depth(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
102-07,2018-10-25 08:16:00,130.0,36.0767,0,10,33.9578,21.6564,4.859,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,20,33.9541,21.6491,4.851,1.142,0.001,0.15,1.522,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,30,33.9797,21.7036,4.832,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,50,34.383,19.418,3.491,13.556,0.072,0.735,10.037,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,75,34.3531,15.7797,3.418,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,100,34.4411,12.824,3.608,22.615,0.017,1.131,15.118,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,125,34.1326,5.0411,4.877,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,150,34.0472,2.4288,5.535,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,200,34.0241,1.3927,5.557,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,250,34.0327,1.0572,5.396,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,300,34.0392,0.9265,5.241,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,400,34.0511,0.7809,4.862,,,,,13.0
102-07,2018-10-25 08:16:00,130.0,36.0767,0,500,34.0578,0.6605,4.596,,,,,13.0
102-07,2018-12-21 08:50:00,130.0,36.0767,0,0,34.2463,17.5761,4.816,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,10,34.2463,17.5783,4.842,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,20,34.2448,17.5286,4.859,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,30,34.2406,17.4286,4.868,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,50,34.2157,17.0386,4.886,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,75,34.1421,16.3429,4.855,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,100,34.2686,16.2073,4.262,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,125,34.4091,12.1584,3.601,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,150,34.1218,4.2709,5.116,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,200,34.024,1.5695,5.522,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,250,34.0241,1.0394,5.712,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,300,34.0353,0.9386,5.292,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,400,34.0481,0.7851,4.863,,,,,18.2
102-07,2018-12-21 08:50:00,130.0,36.0767,0,500,34.0559,0.6805,4.588,,,,,18.2
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,0,34.4345,10.8648,5.775,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,10,34.4353,10.8684,6.1,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,20,34.4123,10.4749,6.008,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,30,34.3728,9.985,5.941,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,50,34.3648,9.9128,5.951,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,75,34.334,9.583,5.873,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,100,34.1295,6.6743,5.552,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,125,34.0238,3.7074,5.533,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,150,33.9928,2.2145,5.662,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,200,34.0138,1.3195,5.493,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,250,34.0305,1.0595,5.213,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,300,34.0387,0.946,5.073,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,400,34.0533,0.7511,4.714,,,,,
102-08,2018-03-03 19:07:00,130.3067,36.0767,0,500,34.0599,0.6195,4.499,,,,,
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,0,34.4924,14.1622,5.963,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,10,34.4931,14.164,5.914,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,20,34.4954,14.1653,5.904,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,30,34.5047,13.993,5.525,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,50,34.529,13.3371,5.615,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,75,34.512,12.8474,5.793,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,100,34.4955,12.2151,5.699,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,125,34.3637,10.1272,5.867,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,150,34.2721,9.0254,6.062,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,200,34.1215,5.791,5.68,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,250,34.0062,1.4681,5.762,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,300,34.0203,1.1736,5.603,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,400,34.0437,0.8854,4.983,,,,,10.4
102-08,2018-04-17 07:28:00,130.3067,36.0767,0,500,34.0566,0.7008,4.648,,,,,10.4
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,0,33.8022,20.8409,5.013,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,10,33.8541,20.6065,5.054,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,20,33.9789,20.3054,5.056,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,30,34.2381,18.9255,5.228,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,50,34.4538,16.8915,5.294,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,75,34.5226,15.9134,4.466,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,100,34.502,14.2633,4.462,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,125,34.2567,8.2376,5.547,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,150,34.1055,4.8919,5.694,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,200,34.028,1.731,5.45,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,250,34.0296,1.0866,5.363,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,300,34.0399,0.9476,5.133,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,400,34.0544,0.7525,4.752,,,,,
102-08,2018-06-23 05:00:00,130.3067,36.0767,0,500,34.0609,0.6186,4.53,,,,,
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,0,32.6755,26.761,4.518,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,10,32.6768,26.768,4.505,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,20,32.7998,26.636,4.525,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,30,33.1406,24.6221,4.612,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,50,33.7998,17.8736,4.196,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,75,34.2664,16.2503,3.679,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,100,34.202,14.7232,3.794,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,125,34.256,11.523,3.963,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,150,34.1268,4.3945,5.192,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,200,34.0205,1.4612,5.563,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,250,34.028,1.1283,5.446,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,300,34.0394,0.9729,5.142,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,400,34.0544,0.7507,4.776,,,,,14.1
102-08,2018-08-29 07:55:00,130.3067,36.0767,0,500,34.0607,0.6338,4.577,,,,,14.1
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,0,33.9789,21.6589,4.906,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,10,33.9983,21.6591,4.822,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,20,34.0005,21.668,4.842,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,30,34.0008,21.6718,4.824,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,50,34.0019,21.672,4.847,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,75,34.3189,20.1924,3.571,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,100,34.5746,16.756,3.389,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,125,34.4501,13.8584,3.415,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,150,34.1714,6.5953,5.457,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,200,34.0305,1.7431,5.615,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,250,34.0198,1.2753,5.774,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,300,34.0213,1.0891,5.83,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,400,34.0318,0.9249,5.517,,,,,
102-08,2018-10-25 06:23:00,130.3067,36.0767,0,500,34.0438,0.8268,5.162,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,0,34.1713,17.0874,4.833,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,10,34.1713,17.0887,4.805,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,20,34.1712,17.0864,4.819,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,30,34.1712,17.088,4.789,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,50,34.171,17.0986,4.796,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,75,34.171,17.1017,4.796,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,100,34.1764,17.1151,4.797,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,125,34.3234,16.8514,4.354,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,150,34.3769,12.2171,3.764,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,200,34.053,2.9605,5.698,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,250,34.0216,1.424,5.567,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,300,34.0288,1.0474,5.476,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,400,34.0433,0.8445,5.046,,,,,
102-08,2018-12-21 06:59:00,130.3067,36.0767,0,500,34.0552,0.7196,4.644,,,,,
102-09,2018-03-03 17:11:00,130.615,36.0767,0,0,34.5047,11.8421,6.085,6.794,0.182,0.285,3.654,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,10,34.505,11.8298,6.091,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,20,34.4996,11.6712,6.035,6.612,0.154,0.275,3.934,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,30,34.4959,11.6329,5.897,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,50,34.4953,11.6229,5.884,7.057,0.181,0.323,4.53,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,75,34.4627,11.2752,5.71,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,100,34.2407,7.3003,5.492,15.383,0.015,0.791,11.238,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,125,34.0166,3.3492,5.503,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,150,33.9971,2.0629,5.702,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,200,34.0222,1.2495,5.344,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,250,34.0351,1.0052,5.161,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,300,34.0449,0.866,4.929,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,400,34.0565,0.6995,4.628,,,,,12.0
102-09,2018-03-03 17:11:00,130.615,36.0767,0,500,34.0611,0.5809,4.47,,,,,12.0
102-09,2018-04-17 05:39:00,130.615,36.0767,0,0,34.5246,13.89,5.976,1.956,0.021,0.089,0.313,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,10,34.5246,13.892,5.978,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,20,34.5249,13.8912,5.975,2.392,0.075,0.088,0.489,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,30,34.5249,13.7744,5.813,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,50,34.5174,12.9864,5.411,7.122,0.822,0.381,4.424,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,75,34.4675,11.9443,5.717,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,100,34.3648,10.15,5.87,7.795,0.363,0.439,6.026,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,125,34.2745,8.5609,5.65,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,150,34.1375,5.9064,5.522,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,200,34.0088,1.68,5.55,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,250,34.0157,1.256,5.437,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,300,34.0273,1.0753,5.354,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,400,34.0439,0.8818,4.997,,,,,
102-09,2018-04-17 05:39:00,130.615,36.0767,0,500,34.0543,0.7344,4.701,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,0,33.825,21.5643,4.856,2.706,0.002,0.048,0.054,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,10,33.8313,21.3864,4.884,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,20,34.0903,19.8441,4.996,2.659,0.001,0.05,0.046,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,30,34.4576,17.6498,5.184,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,50,34.5149,17.1318,4.506,9.022,0.107,0.42,5.675,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,75,34.4739,16.0021,4.6,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,100,34.5058,14.9627,4.36,14.237,0.058,0.638,9.159,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,125,34.3899,11.1996,5.437,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,150,34.1671,5.9142,5.58,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,200,34.0104,1.872,5.588,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,250,34.017,1.2677,5.489,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,300,34.0338,1.0222,5.369,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,400,34.0506,0.8179,4.836,,,,,
102-09,2018-06-23 02:58:00,130.615,36.0767,0,500,34.0606,0.6632,4.564,,,,,
102-09,2018-08-29 09:40:00,130.615,36.0767,0,0,32.7698,26.6513,4.352,4.844,0.002,0.012,0.142,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,10,32.7699,26.6489,4.513,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,20,32.7959,26.6515,4.516,4.367,0.002,0.005,0.091,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,30,33.4029,26.6802,4.509,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,50,33.4152,20.9943,4.983,7.274,0.409,0.238,2.915,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,75,33.7969,15.94,3.841,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,100,33.7802,13.6279,4.103,13.916,0.021,0.704,10.821,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,125,34.2829,13.9314,3.764,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,150,34.3115,11.3036,4.236,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,200,34.034,2.2846,5.56,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,250,34.02,1.3163,5.526,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,300,34.034,1.0334,5.305,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,400,34.0522,0.7912,4.842,,,,,15.6
102-09,2018-08-29 09:40:00,130.615,36.0767,0,500,34.0598,0.6575,4.603,,,,,15.6
102-09,2018-10-25 04:25:00,130.615,36.0767,0,0,33.5832,20.6459,4.753,1.001,0.001,0.102,1.366,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,10,33.5834,20.6487,4.916,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,20,33.6248,20.7142,4.867,1.022,0.001,0.108,1.389,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,30,33.6426,20.7361,4.833,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,50,34.3252,19.1707,3.339,11.741,0.063,0.696,9.788,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,75,34.2637,15.8617,3.555,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,100,34.4167,14.6174,3.504,19.582,0.001,0.98,13.71,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,125,34.3088,10.2374,4.954,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,150,34.173,6.8809,5.794,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,200,34.0582,3.0913,5.591,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,250,34.0273,1.4925,5.443,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,300,34.0366,1.1138,5.18,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,400,34.0475,0.8268,4.958,,,,,
102-09,2018-10-25 04:25:00,130.615,36.0767,0,500,34.0584,0.6863,4.631,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,0,34.2179,16.2638,4.963,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,10,34.2154,16.2502,4.987,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,20,34.1499,15.5267,5.074,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,30,34.1189,15.1551,5.07,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,50,34.1094,15.0474,5.05,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,75,34.1126,15.0271,4.961,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,100,34.1216,14.9645,4.909,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,125,34.3024,11.9745,4.159,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,150,34.1903,7.099,5.235,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,200,34.0448,2.5318,5.547,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,250,34.0304,1.2668,5.409,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,300,34.0359,0.9938,5.233,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,400,34.0522,0.7543,4.741,,,,,
102-09,2018-12-21 05:10:00,130.615,36.0767,0,500,34.0578,0.6395,4.543,,,,,
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,0,34.5102,12.0149,6.175,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,10,34.5142,12.0145,6.117,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,20,34.5131,11.9027,6.086,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,30,34.5117,11.8872,5.876,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,50,34.5112,11.8808,5.879,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,75,34.5094,11.8666,5.875,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,100,34.3936,10.6116,5.67,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,125,34.2231,7.2071,5.525,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,150,33.9995,2.4907,5.779,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,200,34.0073,1.5315,5.547,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,250,34.0274,1.1267,5.321,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,300,34.0408,0.9279,5.042,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,400,34.0539,0.73,4.679,,,,,16.0
102-10,2018-03-03 15:12:00,130.9183,36.0767,0,500,34.0601,0.6126,4.516,,,,,16.0
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,0,34.5709,14.2547,5.852,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,10,34.5712,14.2535,5.865,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,20,34.5645,14.0486,5.692,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,30,34.5599,13.8772,5.522,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,50,34.4892,12.9236,5.938,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,75,34.4801,12.3178,5.779,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,100,34.412,10.6269,5.563,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,125,34.1227,5.6005,5.58,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,150,34.0185,3.0058,5.656,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,200,34.0043,1.4716,5.818,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,250,34.0243,1.1742,5.319,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,300,34.0364,0.98,5.121,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,400,34.0518,0.7707,4.777,,,,,
102-10,2018-04-17 03:46:00,130.9183,36.0767,0,500,34.0591,0.641,4.559,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,0,33.9862,21.2399,4.867,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,10,33.9871,20.8182,4.96,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,20,34.131,20.0185,5.133,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,30,34.366,17.8697,5.482,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,50,34.4237,15.9635,4.687,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,75,34.5002,15.252,4.241,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,100,34.4761,14.0299,4.462,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,125,34.3582,10.4925,5.725,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,150,34.2434,8.7178,5.891,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,200,34.0959,4.2386,5.439,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,250,34.0104,1.667,5.553,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,300,34.0265,1.1766,5.304,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,400,34.0478,0.8583,4.876,,,,,
102-10,2018-06-23 01:07:00,130.9183,36.0767,0,500,34.0578,0.7143,4.655,,,,,
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,0,32.8634,26.0891,4.365,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,10,32.8833,25.949,4.617,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,20,33.0598,25.2737,4.675,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,30,33.3934,22.9473,4.975,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,50,34.1673,17.5624,3.683,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,75,34.2565,15.8297,3.783,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,100,34.3085,14.5427,3.767,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,125,34.418,13.7819,4.312,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,150,34.322,10.096,5.257,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,200,34.0936,3.9923,5.469,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,250,34.0154,1.6244,5.697,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,300,34.0277,1.1534,5.453,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,400,34.0464,0.8733,5.02,,,,,8.0
102-10,2018-08-29 12:35:00,130.9183,36.0767,0,500,34.0569,0.7127,4.714,,,,,8.0
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,0,33.9816,21.4236,4.874,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,10,33.9827,21.4276,4.877,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,20,33.9839,21.4268,4.885,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,30,33.9908,21.4184,4.901,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,50,34.1419,21.146,4.457,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,75,34.3648,17.3395,3.361,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,100,34.2442,14.7488,3.479,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,125,34.2991,11.7102,4.473,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,150,34.2036,7.9714,5.437,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,200,34.0581,3.5212,5.73,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,250,34.0238,1.4152,5.568,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,300,34.0267,1.1597,5.513,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,400,34.0501,0.8204,4.852,,,,,
102-10,2018-10-25 02:45:00,130.9183,36.0767,0,500,34.0587,0.6775,4.633,,,,,
102-10,2018-12-21 03:25:00,130.9183,36.0767,0,0,34.1385,15.6249,5.006,,,,,
102-10,2018-12-21 03:25:00,130.9183,36.0767,0,10,34.1389,15.6315,5.025,,,,,
102-10,2018-12-21 03:25:00,130.9183,36.0767,0,20,34.1396,15.6371,5.048,,,,,
102-10,2018-12-21 03:25:00,130.9183,36.0767,0,30,34.1402,15.6328,5.045,,,,,
