"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc"
"해양환경측정망","거제도남안2_연안","1999-05-01 00:00:00","128.52","34.78083333","0","0","표층","33.33","1","15.7","1","3.2","1","2.2","2","7.48","1","7.72","2","1.68","2","11.78","1","16.24","1","4.2","2","41.02","2","1.85","2","23.1","2","",""
"해양환경측정망","거제도남안2_연안","1999-05-01 00:00:00","128.52","34.78083333","0","10.5","저층","33.44","1","14.9","1","","","","","7.27","1","7.82","2","1.68","2","11.78","1","14.56","1","","","38.64","2","1.68","2","22.4","2","",""
"해양환경측정망","거제도남안2_연안","1999-08-01 00:00:00","128.52","34.78083333","0","0","표층","19.36","4","24.62","1","15.8","1","8.3","2","7.72","1","8.36","2","9.8","2","4.34","1","201.32","1","3","2","255.08","2","1.29","2","43.96","2","",""
"해양환경측정망","거제도남안2_연안","1999-08-01 00:00:00","128.52","34.78083333","0","11.8","저층","29.25","1","20.62","1","","","","","4.28","1","7.99","2","15.96","2","97.34","4","110.32","1","","","230.02","2","1.39","2","103.74","2","",""
"해양환경측정망","거제도남안2_연안","1999-11-01 00:00:00","128.52","34.78083333","0","0","표층","33.31","1","17","1","15.8","1","3.6","2","5.82","1","8","2","0.84","2","29.76","1","52.92","1","3","2","71.26","2","1.22","2","17.5","2","",""
"해양환경측정망","거제도남안2_연안","1999-11-01 00:00:00","128.52","34.78083333","0","13","저층","33.33","1","17","1","","","","","5.5","1","8.02","2","3.08","2","38.75","1","45.64","1","","","54.32","2","0.9","2","5.6","2","",""
"해양환경측정망","거제도남안3_연안","1999-02-01 00:00:00","128.5402778","34.72277778","0","0","표층","34.02","1","11.24","1","2.2","1","2.2","2","7.15","1","8.29","2","10.64","2","8.68","1","136.08","1","5","2","170.66","2","0.59","2","23.94","2","",""
"해양환경측정망","거제도남안3_연안","1999-02-01 00:00:00","128.5402778","34.72277778","0","42","저층","34.07","1","11.18","1","","","","","7.43","1","8.31","2","9.8","2","9.38","1","120.12","1","","","141.96","2","0.65","2","12.04","2","",""
"해양환경측정망","거제도남안3_연안","1999-05-01 00:00:00","128.5402778","34.72277778","0","0","표층","33.54","1","14.6","1","2.2","1","2.2","2","7.49","1","7.86","2","2.52","2","13.33","1","26.6","1","6.5","2","50.68","2","1.49","2","21.56","2","",""
"해양환경측정망","거제도남안3_연안","1999-05-01 00:00:00","128.5402778","34.72277778","0","39","저층","33.63","1","13.9","1","","","","","7.51","1","7.85","2","1.96","2","14.88","1","15.96","1","","","37.94","2","2.62","2","20.02","2","",""
"해양환경측정망","거제도남안3_연안","1999-08-01 00:00:00","128.5402778","34.72277778","0","0","표층","28.72","1","22.37","1","10.79","1","3.6","2","6.15","1","8.11","2","4.76","2","3.1","1","94.08","1","4","2","100.38","2","1.09","2","1.54","2","",""
"해양환경측정망","거제도남안3_연안","1999-08-01 00:00:00","128.5402778","34.72277778","0","40","저층","30.76","1","20.74","1","","","","","5.43","1","8.06","2","4.76","2","3.41","1","96.88","1","","","110.46","2","0.72","2","8.82","2","",""
"해양환경측정망","거제도남안3_연안","1999-11-01 00:00:00","128.5402778","34.72277778","0","0","표층","33.48","1","17.2","1","10.79","1","3.2","2","5.82","1","8.06","2","1.4","2","35.65","1","92.12","1","4","2","102.34","2","1.21","2","8.82","2","",""
"해양환경측정망","거제도남안3_연안","1999-11-01 00:00:00","128.5402778","34.72277778","0","35","저층","33.46","1","17.2","1","","","","","6","1","8.07","2","2.52","2","35.65","1","50.68","1","","","69.16","2","1.15","2","15.96","2","",""
"해양환경측정망","거제도남안4_연안","1999-02-01 00:00:00","128.6427778","34.67388889","0","0","표층","34.07","1","11.38","1","2.5","1","2.5","2","7.53","1","8.32","2","10.36","2","8.12","1","133.56","1","5","2","151.9","2","0.74","2","7.98","2","",""
"해양환경측정망","거제도남안4_연안","1999-02-01 00:00:00","128.6427778","34.67388889","0","80","저층","34.06","1","11.39","1","","","","","7.09","1","8.33","2","9.24","2","10.78","1","134.68","1","","","149.52","2","0.69","2","5.6","2","",""
"해양환경측정망","거제도남안4_연안","1999-05-01 00:00:00","128.6427778","34.67388889","0","0","표층","33.76","1","13.6","1","2.5","1","2.1","2","7.36","1","7.76","2","6.72","2","14.88","1","49.28","1","8","2","71.12","2","1.34","2","15.12","2","",""
"해양환경측정망","거제도남안4_연안","1999-05-01 00:00:00","128.6427778","34.67388889","0","86","저층","33.83","1","11.5","1","","","","","7.27","1","7.81","2","7","2","16.43","1","48.44","1","","","67.48","2","2.02","2","12.04","2","",""
"해양환경측정망","거제도남안4_연안","1999-08-01 00:00:00","128.6427778","34.67388889","0","0","표층","30.19","1","22.41","1","4.45","1","2.4","2","5.93","1","8.09","2","4.48","2","13.33","1","81.48","1","6","2","104.3","2","1.82","2","18.34","2","",""
"해양환경측정망","거제도남안4_연안","1999-08-01 00:00:00","128.6427778","34.67388889","0","85","저층","31.54","1","21.14","1","","","","","5.69","1","8.07","2","4.2","2","40.61","1","39.06","1","","","48.02","2","1.19","2","4.76","2","",""
"해양환경측정망","거제도남안4_연안","1999-11-01 00:00:00","128.6427778","34.67388889","0","0","표층","33.44","1","17.3","1","4.45","1","2.9","2","6.16","1","8.08","2","0.84","2","29.76","1","52.36","1","4","2","57.26","2","1.12","2","4.06","2","",""
"해양환경측정망","거제도남안4_연안","1999-11-01 00:00:00","128.6427778","34.67388889","0","75","저층","33.42","1","17.3","1","","","","","6.19","1","8.09","2","0.84","2","31.31","1","47.32","1","","","52.22","2","1.32","2","4.06","2","",""
"해양환경측정망","거제도동안1_연안","1999-02-01 00:00:00","128.7333333","34.90944444","0","0","표층","34.35","1","13.1","1","","","10.4","2","8.65","1","8.145","2","13","2","31","1","120","1","5","2","389","2","0.74","2","256","2","",""
"해양환경측정망","거제도동안1_연안","1999-02-01 00:00:00","128.7333333","34.90944444","0","20","저층","34.29","1","12.5","1","","","","","8.53","1","8.466","2","4","2","26","1","12","1","","","306","2","0.39","2","290","2","",""
"해양환경측정망","거제도동안1_연안","1999-05-01 00:00:00","128.7333333","34.90944444","0","0","표층","31.08","1","16.34","1","","","3","2","9.61","1","8.343","2","2","2","4","1","130","1","2.9","2","193","2","1.8","2","61","2","",""
"해양환경측정망","거제도동안1_연안","1999-05-01 00:00:00","128.7333333","34.90944444","0","19.4","저층","32.91","1","15.72","1","","","","","10.44","1","8.239","2","3","2","7","1","47","1","","","85","2","0.38","2","35","2","",""
"해양환경측정망","거제도동안1_연안","1999-08-01 00:00:00","128.7333333","34.90944444","0","0","표층","20.933","4","25.6193","1","","","4","2","10.86","1","8.53","2","22","2","21","1","548","1","2.2","2","889","2","2.09","2","319","2","",""
"해양환경측정망","거제도동안1_연안","1999-08-01 00:00:00","128.7333333","34.90944444","0","20","저층","32.2578","1","20.2964","1","","","","","6.36","1","8.15","2","15","2","23","1","228","1","","","349","2","0.47","2","106","2","",""
"해양환경측정망","거제도동안1_연안","1999-11-01 00:00:00","128.7333333","34.90944444","0","0","표층","31.02","1","17.62","1","","","9.6","2","7.22","1","8.23","2","3","2","15","1","89.958","1","3","2","94.958","2","1.28","2","2","2","",""
"해양환경측정망","거제도동안1_연안","1999-11-01 00:00:00","128.7333333","34.90944444","0","25","저층","33.04","1","17.17","1","","","","","5.55","1","8.07","2","4","2","20","1","116.627","1","","","122.627","2","0.85","2","2","2","",""
"해양환경측정망","거제도동안2_연안","1999-02-01 00:00:00","128.6797222","34.79861111","0","0","표층","34.04","1","12.8","1","","","9.4","2","8.68","1","8.154","2","13","2","62","1","153","1","3","2","651","2","1.88","2","485","2","",""
"해양환경측정망","거제도동안2_연안","1999-02-01 00:00:00","128.6797222","34.79861111","0","17.7","저층","34.02","1","12.5","1","","","","","8.04","1","8.272","2","6","2","31","1","14","1","","","314","2","1.38","2","294","2","",""
"해양환경측정망","거제도동안2_연안","1999-05-01 00:00:00","128.6797222","34.79861111","0","0","표층","31.02","1","17.9","1","","","2.4","2","11.79","1","8.286","2","3","2","21","1","129","1","1.7","2","239","2","1.71","2","107","2","",""
"해양환경측정망","거제도동안2_연안","1999-05-01 00:00:00","128.6797222","34.79861111","0","17","저층","31.56","1","17.62","1","","","","","11.73","1","8.18","2","5","2","9","1","103","1","","","261","2","1.68","2","153","2","",""
"해양환경측정망","거제도동안2_연안","1999-08-01 00:00:00","128.6797222","34.79861111","0","0","표층","23.4171","4","24.725","1","","","18.6","2","8.92","1","8.39","2","17","2","23","1","380","1","2.5","2","593","2","2.42","2","196","2","",""
"해양환경측정망","거제도동안2_연안","1999-08-01 00:00:00","128.6797222","34.79861111","0","17.7","저층","32.1623","1","20.5966","1","","","","","6.9","1","8.19","2","15","2","45","1","257","1","","","396","2","1.18","2","124","2","",""
"해양환경측정망","거제도동안2_연안","1999-11-01 00:00:00","128.6797222","34.79861111","0","0","표층","31.42","1","17.41","1","","","18.2","2","6.73","1","8.23","2","3","2","17","1","46.563","1","3","2","51.563","2","1.44","2","2","2","",""
"해양환경측정망","거제도동안2_연안","1999-11-01 00:00:00","128.6797222","34.79861111","0","18","저층","33.13","1","16.93","1","","","","","5.82","1","8.08","2","4","2","21","1","114.323","1","","","119.323","2","1.13","2","1","2","",""
"해양환경측정망","거제도동안3_연안","1999-02-01 00:00:00","128.7744444","34.76805556","0","0","표층","34.31","1","13.2","1","","","4.8","2","8.7","1","8.146","2","12","2","30","1","136","1","5","2","406","2","2.99","2","258","2","",""
"해양환경측정망","거제도동안3_연안","1999-02-01 00:00:00","128.7744444","34.76805556","0","68","저층","34.25","1","13","1","","","","","8.47","1","8.136","2","6","2","27","1","27","1","","","225","2","1.94","2","192","2","",""
"해양환경측정망","거제도동안3_연안","1999-05-01 00:00:00","128.7744444","34.76805556","0","0","표층","34.13","1","15.4","1","","","0.4","2","10.03","1","8.164","2","3","2","5","1","22","1","3.9","2","113","2","0.9","2","88","2","",""
"해양환경측정망","거제도동안3_연안","1999-05-01 00:00:00","128.7744444","34.76805556","0","66","저층","34","1","14","1","","","","","9.33","1","8.148","2","4","2","6","1","38","1","","","188","2","0.62","2","146","2","",""
"해양환경측정망","거제도동안3_연안","1999-08-01 00:00:00","128.7744444","34.76805556","0","0","표층","28.8076","1","23.2179","1","","","7.2","2","7.845","1","8.22","2","5","2","14","1","68","1","7","2","191","2","1.18","2","118","2","",""
"해양환경측정망","거제도동안3_연안","1999-08-01 00:00:00","128.7744444","34.76805556","0","68","저층","31.9117","1","21.1782","1","","","","","5.99","1","8.13","2","12","2","22","1","257","1","","","367","2","1.09","2","98","2","",""
"해양환경측정망","거제도동안3_연안","1999-11-01 00:00:00","128.7744444","34.76805556","0","0","표층","32.9","1","17.88","1","","","6.4","2","6.24","1","8.19","2","4","2","15","1","57.137","1","3","2","62.137","2","1.16","2","1","2","",""
"해양환경측정망","거제도동안3_연안","1999-11-01 00:00:00","128.7744444","34.76805556","0","70","저층","33.34","1","17.42","1","","","","","5.61","1","8.06","2","7","2","19","1","283.129","1","","","291.129","2","1.36","2","1","2","",""
"해양환경측정망","거제도동안4_연안","1999-02-01 00:00:00","128.7502778","34.87916667","0","0","표층","34.26","1","13","1","","","4.6","2","8.81","1","8.143","2","7","2","36","1","140","1","7","2","740","2","1.01","2","593","2","",""
"해양환경측정망","거제도동안4_연안","1999-02-01 00:00:00","128.7502778","34.87916667","0","25","저층","34.29","1","13","1","","","","","8.5","1","8.13","2","5","2","27","1","43","1","","","515","2","0.79","2","467","2","",""
"해양환경측정망","거제도동안4_연안","1999-05-01 00:00:00","128.7502778","34.87916667","0","0","표층","34.17","1","14.81","1","","","2.4","2","9.51","1","8.127","2","3","2","7","1","5","1","5.5","2","187","2","1.19","2","179","2","",""
"해양환경측정망","거제도동안4_연안","1999-05-01 00:00:00","128.7502778","34.87916667","0","25","저층","34.59","1","13.89","1","","","","","8.51","1","8.096","2","3","2","9","1","39","1","","","149","2","0.67","2","107","2","",""
"해양환경측정망","거제도동안4_연안","1999-08-01 00:00:00","128.7502778","34.87916667","0","0","표층","28.3066","1","23.4018","1","","","3.6","2","7.355","1","8.14","2","7","2","11","1","80","1","7","2","198","2","1.01","2","111","2","",""
"해양환경측정망","거제도동안4_연안","1999-08-01 00:00:00","128.7502778","34.87916667","0","25","저층","33.4669","1","17.104","1","","","","","8.215","1","8.06","2","12","2","24","1","198","1","","","289","2","0.59","2","79","2","",""
"해양환경측정망","거제도동안4_연안","1999-11-01 00:00:00","128.7502778","34.87916667","0","0","표층","32.66","1","17.79","1","","","6.4","2","6.59","1","8.19","2","4","2","13","1","72.048","1","3","2","77.048","2","1.02","2","1","2","",""
"해양환경측정망","거제도동안4_연안","1999-11-01 00:00:00","128.7502778","34.87916667","0","25","저층","33.28","1","17.29","1","","","","","6.19","1","8.07","2","6","2","18","1","121.243","1","","","128.243","2","0.69","2","1","2","",""
"해양환경측정망","거진연안1_연안","1999-02-01 00:00:00","128.5055556","38.40833333","0","0","표층","34.28","1","9.45","1","","","2.6","2","9.46","1","8.11","2","5.712","2","13.95","1","78.778","1","8.5","2","86.198","2","0.416","2","1.708","2","",""
"해양환경측정망","거진연안1_연안","1999-02-01 00:00:00","128.5055556","38.40833333","0","41","저층","34.2","1","9.47","1","","","","","9.39","1","8.14","2","4.802","2","12.09","1","95.018","1","","","114.464","2","0.288","2","14.644","2","",""
"해양환경측정망","거진연안1_연안","1999-05-01 00:00:00","128.5055556","38.40833333","0","0","표층","34.3","1","13.96","1","","","2.3","2","8.77571","1","8.15","2","3.668","2","8.06","1","9.52","1","5.5","2","41.188","2","0.848","2","28","2","",""
"해양환경측정망","거진연안1_연안","1999-05-01 00:00:00","128.5055556","38.40833333","0","47","저층","34.37","1","11.12","1","","","","","9.13571","1","8.12","2","5.656","2","8.99","1","11.62","1","","","79.996","2","0.496","2","62.72","2","",""
"해양환경측정망","거진연안1_연안","1999-08-01 00:00:00","128.5055556","38.40833333","0","0","표층","31.05","1","25.76","1","","","4.9","2","9.71","1","8.22","2","0.938","2","4.743","1","11.27","1","7","2","26.488","2","0.56","2","14.28","2","",""
"해양환경측정망","거진연안1_연안","1999-08-01 00:00:00","128.5055556","38.40833333","0","44","저층","33.36","1","22.32","1","","","","","8.09","1","8.06","2","1.148","2","4.309","1","11.522","1","","","26.67","2","0.03","2","14","2","",""
"해양환경측정망","거진연안1_연안","1999-11-01 00:00:00","128.5055556","38.40833333","0","0","표층","33.4","1","14.37","1","","","0.8","2","9.725","1","8","2","1.82","2","12.183","1","9.1","1","8","2","38.864","2","0.81","2","27.944","2","",""
"해양환경측정망","거진연안1_연안","1999-11-01 00:00:00","128.5055556","38.40833333","0","48","저층","33.46","1","14.22","1","","","","","9.823","1","7.98","2","3.822","2","12.865","1","37.52","1","","","68.39","2","0.15","2","27.048","2","",""
"해양환경측정망","거진연안H1_항만","1999-02-01 00:00:00","128.4597222","38.44638889","0","0","표층","33.44","1","5.56","1","","","2.1","2","8.44","1","7.83","2","5.418","2","23.25","1","141.82","1","3.5","2","186.858","2","0.8","2","39.62","2","",""
"해양환경측정망","거진연안H1_항만","1999-02-01 00:00:00","128.4597222","38.44638889","0","6","저층","33.55","1","5.57","1","","","","","8.46","1","7.94","2","8.568","2","25.73","1","137.9","1","","","176.568","2","0.576","2","30.1","2","",""
