project_name,station,yyyy-mm-dd hh:mm:ss,유효시간,Longitude [degrees_east],Latitude [degrees_north],수심(m),수심(text),전체수심(m),염분[psu],sal_qc,수온[℃],wtrtmp_qc,용존산소[ml/L],disoxy_qc,규산염[μM],reasil_qc,아질산성질소[μM],nitnit_qc,인산염인[μM],po4p_qc,질산성질소[μM],natnit_qc,투명도[m],tr_qc
정선해양관측,105-07,2020-10-26 1:43,Minute,130,37.5533,150,,1480,34.0838,1,3.7555,1,5.4475,1,,,,,,,,,,
정선해양관측,105-07,2020-10-26 1:43,Minute,130,37.5533,200,,1480,34.0409,1,1.7764,1,5.6548,1,26.4508,1,0.054852,2,1.52227,1,21.2112,1,,
정선해양관측,105-07,2020-10-26 1:43,Minute,130,37.5533,250,,1480,34.0394,1,1.1824,1,5.6914,1,,,,,,,,,,
정선해양관측,105-07,2020-10-26 1:43,Minute,130,37.5533,300,,1480,34.0448,1,0.9682,1,5.5614,1,,,,,,,,,,
정선해양관측,105-07,2020-10-26 1:43,Minute,130,37.5533,400,,1480,34.0584,1,0.7846,1,5.2469,1,,,,,,,,,,
정선해양관측,105-07,2020-10-26 1:43,Minute,130,37.5533,500,,1480,34.0671,1,0.6647,1,4.9271,1,42.7401,1,0.051674,2,1.88236,1,24.1293,1,,
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,0,,1480,33.9114,1,18.5425,1,4.8561,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,10,,1480,33.9129,1,18.55,1,4.8678,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,20,,1480,33.9129,1,18.5481,1,4.8741,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,30,,1480,33.913,1,18.5487,1,4.8637,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,50,,1480,34.2055,1,18.3984,1,4.8474,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,75,,1480,34.3032,1,17.1783,1,3.3652,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,100,,1480,34.3729,1,13.8457,1,3.358,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,125,,1480,34.1301,1,5.8586,1,4.8858,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,150,,1480,34.057,1,3.5695,1,5.3646,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,200,,1480,34.0368,1,1.9069,1,5.5154,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,250,,1480,34.0329,1,1.2047,1,5.5817,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,300,,1480,34.0371,1,0.9826,1,5.462,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,400,,1480,34.0475,1,0.815,1,5.1771,1,,,,,,,,,12,2
정선해양관측,105-07,2020-12-06 12:39,Minute,130,37.5533,500,,1480,34.0571,1,0.7085,1,4.8669,1,,,,,,,,,12,2
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,0,,1503,34.2283,1,12.8499,1,6.8833,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,10,,1503,34.2288,1,12.8478,1,6.8673,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,20,,1503,34.231,1,12.7503,1,6.8653,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,30,,1503,34.2248,1,12.6903,1,6.8566,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,50,,1503,34.2158,1,12.5795,1,6.8257,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,75,,1503,34.2171,1,12.5809,1,6.8112,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,100,,1503,34.198,1,12.0787,1,6.5697,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,125,,1503,34.1994,1,9.1718,1,6.2477,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,150,,1503,34.1287,1,5.2563,1,7.0793,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,200,,1503,34.0532,1,2.8226,1,8.1011,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,250,,1503,34.0279,1,1.4259,1,8.562,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,300,,1503,34.0339,1,1.0724,1,8.1913,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,400,,1503,34.0499,1,0.8096,1,6.8446,1,,,,,,,,,,
정선해양관측,105-08,2020-02-13 19:44,Minute,130.3117,37.5533,500,,1503,34.0592,1,0.6869,1,5.7982,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,0,,1503,34.2145,1,11.9018,1,8.0888,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,10,,1503,34.2159,1,11.6288,1,8.1369,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,20,,1503,34.2128,1,11.5692,1,8.1978,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,30,,1503,34.2121,1,11.5474,1,8.1144,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,50,,1503,34.2112,1,11.4948,1,7.9768,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,75,,1503,34.2078,1,11.3781,1,7.7311,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,100,,1503,34.2088,1,11.3232,1,7.639,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,125,,1503,34.1973,1,11.1629,1,7.4039,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,150,,1503,34.1996,1,10.9495,1,7.3364,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,200,,1503,34.1617,1,9.1765,1,7.4015,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,250,,1503,34.0859,1,5.4034,1,7.8886,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,300,,1503,34.0497,1,2.4476,1,8.3142,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,400,,1503,34.0308,1,1.0104,1,8.3348,1,,,,,,,,,,
정선해양관측,105-08,2020-04-11 18:58,Minute,130.3117,37.5533,500,,1503,34.0466,1,0.8187,1,7.1048,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,0,,1503,34.3492,1,20.6244,1,6.1445,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,10,,1503,34.3447,1,20.6052,1,6.1791,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,20,,1503,34.3881,1,17.0839,1,6.9701,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,30,,1503,34.3638,1,15.2625,1,7.7158,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,50,,1503,34.3083,1,12.2964,1,7.5823,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,75,,1503,34.2545,1,11.5715,1,7.4911,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,100,,1503,34.249,1,11.2532,1,7.6649,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,125,,1503,34.2303,1,10.8996,1,7.7406,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,150,,1503,34.2166,1,10.4233,1,7.7378,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,200,,1503,34.1102,1,6.7944,1,8.0806,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,250,,1503,34.0626,1,3.1192,1,8.5801,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,300,,1503,34.0309,1,1.5098,1,8.7823,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,400,,1503,34.0375,1,0.9778,1,7.9352,1,,,,,,,,,,
정선해양관측,105-08,2020-06-12 22:21,Minute,130.3117,37.5533,500,,1503,34.0499,1,0.7761,1,6.1456,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,0,,1503,33.2129,1,24.7915,1,5.7385,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,10,,1503,33.6283,1,23.3769,1,5.6835,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,20,,1503,34.1894,1,16.6207,1,7.5856,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,30,,1503,34.2688,1,14.1934,1,9.1836,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,50,,1503,34.209,1,10.5898,1,9.8647,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,75,,1503,34.0987,1,8.8662,1,9.8533,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,100,,1503,34.058,1,6.0947,1,9.1927,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,125,,1503,33.9731,1,3.3083,1,8.8077,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,150,,1503,34.0172,1,2.4543,1,9.1026,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,200,,1503,34.0124,1,1.3486,1,9.3433,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,250,,1503,34.0205,1,1.0335,1,9.3411,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,300,,1503,34.0264,1,0.8863,1,10.0462,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,400,,1503,34.0374,1,0.7674,1,9.6878,1,,,,,,,,,,
정선해양관측,105-08,2020-08-24 0:16,Minute,130.3117,37.5533,500,,1503,34.0444,1,0.6612,1,9.5367,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,0,,1503,33.1728,1,20.359,1,4.8957,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,10,,1503,33.1726,1,20.3582,1,4.9275,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,20,,1503,33.1734,1,20.3619,1,4.9246,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,30,,1503,33.1751,1,20.3672,1,4.9104,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,50,,1503,33.3291,1,20.1171,1,4.6565,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,75,,1503,34.4218,1,16.9368,1,3.3869,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,100,,1503,34.2758,1,11.7542,1,5.0083,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,125,,1503,34.2459,1,11.0158,1,5.501,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,150,,1503,34.1962,1,9.567,1,5.4976,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,200,,1503,34.0494,1,2.8878,1,5.6439,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,250,,1503,34.0083,1,0.9572,1,6.4058,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,300,,1503,34.0046,1,0.8688,1,6.4673,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,400,,1503,34.0032,1,0.7549,1,6.4454,1,,,,,,,,,,
정선해양관측,105-08,2020-10-26 4:36,Minute,130.3117,37.5533,500,,1503,34.0366,1,0.785,1,5.6334,1,,,,,,,,,,
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,0,,1503,33.9489,1,18.5428,1,4.8524,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,10,,1503,33.9468,1,18.5367,1,4.8765,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,20,,1503,34.1127,1,18.9193,1,4.8164,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,30,,1503,34.2367,1,19.0779,1,4.7302,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,50,,1503,34.28,1,19.1621,1,4.7159,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,75,,1503,34.26,1,19.0213,1,4.7467,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,100,,1503,34.2164,1,18.707,1,4.6184,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,125,,1503,34.4701,1,16.316,1,3.1171,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,150,,1503,34.2358,1,9.1684,1,4.0893,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,200,,1503,34.0452,1,2.8819,1,5.5397,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,250,,1503,34.0259,1,1.5407,1,5.7652,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,300,,1503,34.035,1,1.1617,1,5.5993,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,400,,1503,34.0434,1,0.8996,1,5.3551,1,,,,,,,,,12,2
정선해양관측,105-08,2020-12-06 14:36,Minute,130.3117,37.5533,500,,1503,34.0553,1,0.7306,1,4.9847,1,,,,,,,,,12,2
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,0,,1480,34.3205,1,13.5729,1,6.6066,1,9.91638,1,0.330464,2,0.42535,1,6.61565,1,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,10,,1480,34.32,1,13.5728,1,6.6188,1,9.94872,1,0.328771,2,0.3962,1,6.4747,1,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,20,,1480,34.3112,1,13.4407,1,6.5921,1,10.037,1,0.347079,2,0.39145,1,6.58679,1,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,30,,1480,34.3061,1,13.3964,1,6.5802,1,10.4261,1,0.354086,2,0.4069,1,6.72952,1,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,50,,1480,34.2275,1,12.9411,1,6.6138,1,8.60641,1,0.261593,2,0.35955,1,6.49953,1,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,75,,1480,34.1591,1,12.4771,1,6.7517,1,6.83036,1,0.23593,2,0.359223,1,5.60499,1,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,100,,1480,34.1733,1,12.1525,1,6.8443,1,6.58376,1,0.207095,2,0.339884,1,5.98499,1,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,125,,1480,34.3419,1,11.8404,1,6.3271,1,,,,,,,,,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,150,,1480,34.1978,1,9.9346,1,6.4025,1,,,,,,,,,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,200,,1480,34.1067,1,3.5459,1,7.2589,1,25.1459,1,0.00784,2,1.28655,1,18.4332,1,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,250,,1480,34.032,1,1.862,1,8.3407,1,,,,,,,,,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,300,,1480,34.0248,1,1.1396,1,8.5252,1,,,,,,,,,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,400,,1480,34.0434,1,0.8484,1,7.164,1,,,,,,,,,,
정선해양관측,105-09,2020-02-13 21:19,Minute,130.625,37.5533,500,,1480,34.0557,1,0.7189,1,5.9155,1,41.625,1,0.001338,2,1.85191,1,25.1404,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,0,,1480,34.2184,1,11.8416,1,8.0962,1,2.4688,1,0.075977,2,0.098934,1,1.21799,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,10,,1480,34.2183,1,11.8326,1,8.1601,1,2.44232,1,0.076035,2,0.089171,1,1.48636,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,20,,1480,34.2161,1,11.5801,1,8.1564,1,2.63689,1,0.098994,2,0.110596,1,2.12722,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,30,,1480,34.2141,1,11.5257,1,8.0759,1,3.04456,1,0.144352,2,0.147164,1,2.22588,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,50,,1480,34.2106,1,11.4802,1,7.8635,1,4.15218,1,0.18301,2,0.210549,1,3.19321,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,75,,1480,34.1968,1,11.2693,1,7.4669,1,7.24992,1,0.036568,2,0.358955,1,5.65712,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,100,,1480,34.1962,1,11.2116,1,7.4293,1,7.46041,1,0.036026,2,0.363287,1,5.68532,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,125,,1480,34.202,1,11.0761,1,7.3872,1,,,,,,,,,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,150,,1480,34.2017,1,10.7638,1,7.3207,1,,,,,,,,,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,200,,1480,34.1253,1,8.3671,1,7.6928,1,9.93072,1,0.004516,2,0.522271,1,7.57978,1,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,250,,1480,34.0944,1,6.0445,1,8.0131,1,,,,,,,,,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,300,,1480,34.0457,1,2.3847,1,8.2768,1,,,,,,,,,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,400,,1480,34.0351,1,0.9511,1,8.0755,1,,,,,,,,,,
정선해양관측,105-09,2020-04-11 20:29,Minute,130.625,37.5533,500,,1480,34.0495,1,0.7893,1,6.7281,1,36.987,1,0.002066,2,1.7402,1,23.7542,1,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,0,,1480,34.1458,1,20.8638,1,6.1753,1,3.09738,1,0.003347,2,0.083033,1,0.020387,1,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,10,,1480,34.1527,1,20.7153,1,6.2082,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,20,,1480,34.3547,1,16.258,1,7.7752,1,5.02842,1,0.003061,2,0.119764,1,0.19789,1,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,30,,1480,34.3585,1,14.9848,1,7.4637,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,50,,1480,34.2738,1,13.2538,1,7.3922,1,5.12918,1,0.133255,2,0.33633,1,3.93095,1,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,75,,1480,34.2856,1,11.6211,1,7.3482,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,100,,1480,34.2354,1,10.7996,1,7.6168,1,8.37235,1,0.005681,2,0.499987,1,6.90444,1,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,125,,1480,34.2047,1,9.6412,1,7.8979,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,150,,1480,34.1535,1,7.3307,1,7.9775,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,200,,1480,34.0662,1,3.1711,1,8.0956,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,250,,1480,34.0307,1,1.4877,1,8.9125,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,300,,1480,34.0303,1,1.0811,1,8.3493,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,400,,1480,34.0453,1,0.8573,1,7.0844,1,,,,,,,,,,
정선해양관측,105-09,2020-06-13 0:17,Minute,130.625,37.5533,500,,1480,34.0557,1,0.7245,1,6.211,1,,,,,,,,,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,0,,1480,33.0186,1,25.5085,1,5.6556,1,3.21516,1,0.010965,2,0.002806,1,0.980839,1,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,10,,1480,33.1691,1,22.9346,1,6.6232,1,3.55939,1,0.002333,2,0.002117,1,0.835548,1,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,20,,1480,33.758,1,17.8692,1,7.223,1,4.53118,1,0.011828,2,0.003098,1,1.0791,1,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,30,,1480,34.1076,1,14.1878,1,7.94,1,10.7054,1,0.034895,2,0.026577,1,1.23965,1,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,50,,1480,34.1755,1,11.3974,1,9.2812,1,12.9245,1,0.037451,2,0.489556,1,3.9161,1,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,75,,1480,34.0867,1,7.6013,1,10.4693,1,14.332,1,0.010907,2,0.867735,1,13.7246,1,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,100,,1480,34.0474,1,4.9241,1,10.028,1,17.8041,1,0.018163,2,1.06201,1,16.4156,1,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,125,,1480,34.0253,1,3.1171,1,10.0535,1,,,,,,,,,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,150,,1480,34.0153,1,1.9753,1,9.8413,1,,,,,,,,,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,200,,1480,34.0142,1,1.1574,1,9.678,1,28.6771,1,0.002058,2,1.36959,1,22.017,1,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,250,,1480,34.0205,1,0.9463,1,9.5168,1,,,,,,,,,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,300,,1480,34.0276,1,0.8559,1,8.9785,1,,,,,,,,,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,400,,1480,34.0395,1,0.7219,1,10.1357,1,,,,,,,,,,
정선해양관측,105-09,2020-08-24 1:56,Minute,130.625,37.5533,500,,1480,34.047,1,0.636,1,9.9768,1,48.8933,1,0.002096,2,1.85967,1,26.9634,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,0,,1480,33.2684,1,19.8761,1,5.0117,1,2.95339,1,0.143597,2,0.082658,1,2.52156,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,10,,1480,33.279,1,19.8672,1,5.0222,1,2.66992,1,0.116419,2,0.063552,1,3.22395,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,20,,1480,33.2766,1,19.8792,1,5.0154,1,2.76355,1,0.099742,2,0.056845,1,2.63685,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,30,,1480,33.2738,1,19.871,1,5.0166,1,2.62431,1,0.101965,2,0.054839,1,1.67964,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,50,,1480,33.2725,1,19.864,1,5.0211,1,3.80062,1,0.358087,2,0.129132,1,2.10903,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,75,,1480,33.9728,1,15.4654,1,3.9065,1,15.4741,1,0.06861,2,0.737126,1,11.1798,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,100,,1480,34.3207,1,13.2743,1,3.9564,1,19.0032,1,0.044932,2,0.932419,1,12.9404,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,125,,1480,34.2846,1,10.5164,1,4.2153,1,,,,,,,,,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,150,,1480,33.9885,1,6.0137,1,5.8757,1,,,,,,,,,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,200,,1480,34.0537,1,2.5593,1,5.4361,1,22.3859,1,0.011755,2,1.34061,1,18.4789,1,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,250,,1480,34.0387,1,1.3198,1,5.7381,1,,,,,,,,,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,300,,1480,34.0423,1,1.0441,1,5.6266,1,,,,,,,,,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,400,,1480,34.0561,1,0.8115,1,5.2397,1,,,,,,,,,,
정선해양관측,105-09,2020-10-26 6:14,Minute,130.625,37.5533,500,,1480,34.0676,1,0.6836,1,4.7589,1,45.1308,1,0.009977,2,1.98951,1,26.2424,1,,
정선해양관측,105-09,2020-12-06 16:07,Minute,130.625,37.5533,0,,1480,34.0346,1,18.4098,1,4.9196,1,,,,,,,,,16.5,2
정선해양관측,105-09,2020-12-06 16:07,Minute,130.625,37.5533,10,,1480,34.0313,1,18.4236,1,4.9183,1,,,,,,,,,16.5,2
정선해양관측,105-09,2020-12-06 16:07,Minute,130.625,37.5533,20,,1480,34.091,1,18.5029,1,4.886,1,,,,,,,,,16.5,2
정선해양관측,105-09,2020-12-06 16:07,Minute,130.625,37.5533,30,,1480,34.1779,1,18.6025,1,4.8271,1,,,,,,,,,16.5,2
정선해양관측,105-09,2020-12-06 16:07,Minute,130.625,37.5533,50,,1480,34.2338,1,18.6764,1,4.8051,1,,,,,,,,,16.5,2
