station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
영일만6_연안,2007-02-01,129.4511111,36.04055556,0,0.0,표층,203.0,33.87,11.19,0.18728,5.4,10.52,8.04,230.0,10.0,12.0,59.0,8.0,111.0,0.6,43.0,21.0
영일만6_연안,2007-02-01,129.4511111,36.04055556,0,22.0,저층,238.0,33.91,10.7,0.17382,2.6,9.53,7.99,229.0,9.0,12.0,60.0,,92.0,0.48,23.0,23.0
영일만6_연안,2007-05-01,129.4511111,36.04055556,0,0.0,표층,374.238,33.57,14.7,1.73082,12.0,9.37,7.87,46.827,5.07873,2.91542,13.8075,8.0,25.8172,0.838992,6.9309,29.6944
영일만6_연안,2007-05-01,129.4511111,36.04055556,0,21.0,저층,288.019,33.87,11.53,2.53562,11.2,8.42,7.77,36.6575,4.33225,2.75782,6.4599,,17.9677,0.8,7.17552,23.9411
영일만6_연안,2007-08-01,129.4511111,36.04055556,0,0.0,표층,137.433,31.93,24.93,9.5625,5.2,8.46,7.76,24.596,5.01208,0.078795,19.0748,7.0,30.1616,1.43827,6.07473,24.0339
영일만6_연안,2007-08-01,129.4511111,36.04055556,0,22.0,저층,109.402,33.7,19.87,0.23714,1.8,8.17,7.74,54.395,1.89286,0.709155,6.12305,,62.9331,0.519376,54.9172,11.9706
영일만6_연안,2007-11-01,129.4511111,36.04055556,0,0.0,표층,225.247,32.73,16.9,5.47172,3.4,9.45,7.95,143.792,1.38632,4.8065,44.1089,6.0,64.9017,0.918896,19.4065,18.4662
영일만6_연안,2007-11-01,129.4511111,36.04055556,0,21.0,저층,217.409,32.76,16.86,5.82618,3.4,9.13,7.93,142.609,0.77314,6.53999,31.5447,,138.32,1.0787,106.002,19.2086
영일만7_연안,2007-02-01,129.4319444,36.05333333,0,0.0,표층,222.0,33.84,10.98,0.05126,5.2,10.64,8.03,233.0,9.0,5.0,81.0,6.5,118.0,0.4,28.0,21.0
영일만7_연안,2007-02-01,129.4319444,36.05333333,0,21.0,저층,148.0,33.94,10.84,0.3058,5.4,9.55,8.0,229.0,6.0,15.0,95.0,,116.0,1.04,14.0,22.0
영일만7_연안,2007-05-01,129.4319444,36.05333333,0,0.0,표층,339.565,33.65,14.44,3.7193,12.2,9.76,7.91,31.691,4.17229,1.6547,5.83782,8.0,16.3702,0.719136,6.36012,20.4149
영일만7_연안,2007-05-01,129.4319444,36.05333333,0,21.0,저층,605.265,34.05,10.42,5.48744,13.2,8.68,7.74,39.732,2.86595,2.60023,3.66408,,11.3409,0.79904,4.81086,14.8472
영일만7_연안,2007-08-01,129.4319444,36.05333333,0,0.0,표층,171.177,31.96,24.11,4.34624,3.0,8.25,7.81,24.8325,3.09256,0.393975,11.1015,7.0,78.1622,0.958848,63.9681,30.1584
영일만7_연안,2007-08-01,129.4319444,36.05333333,0,21.0,저층,121.89,33.63,19.78,0.25136,0.8,8.07,7.73,50.138,1.43964,1.18193,4.46476,,79.5758,0.719136,73.6714,14.94
영일만7_연안,2007-11-01,129.4319444,36.05333333,0,0.0,표층,173.17,32.8,17.02,5.01156,3.4,9.35,7.95,136.224,0.50654,7.32794,31.342,6.0,104.582,0.559328,72.7337,20.8789
영일만7_연안,2007-11-01,129.4319444,36.05333333,0,21.0,저층,184.595,33.01,17.01,4.41734,2.2,8.95,7.89,134.568,1.03974,7.32794,30.105,,122.714,0.639232,91.5694,20.8789
영일만8_연안,2007-02-01,129.4186111,36.06027778,0,0.0,표층,180.0,33.81,10.61,0.6759,2.8,10.24,8.05,226.0,7.0,14.0,91.0,7.0,118.0,1.04,21.0,19.0
영일만8_연안,2007-02-01,129.4186111,36.06027778,0,15.0,저층,176.0,33.96,10.58,0.5712,7.6,9.68,7.99,228.0,7.0,12.0,85.0,,109.0,0.72,17.0,22.0
영일만8_연안,2007-05-01,129.4186111,36.06027778,0,0.0,표층,373.309,33.67,14.16,4.32838,13.6,9.85,8.02,31.691,3.85237,2.75782,5.68852,7.0,23.3211,0.505,13.7803,20.7861
영일만8_연안,2007-05-01,129.4186111,36.06027778,0,14.0,저층,288.019,34.05,11.25,3.43798,10.4,8.42,7.79,129.129,3.87903,2.91542,9.61116,,22.0519,0.918896,8.5617,19.1158
영일만8_연안,2007-08-01,129.4186111,36.06027778,0,0.0,표층,205.984,32.66,23.35,7.37468,5.0,8.7,7.89,55.341,4.63884,4.33372,26.1735,6.0,60.7783,1.11866,29.966,35.9117
영일만8_연안,2007-08-01,129.4186111,36.06027778,0,15.0,저층,82.1677,33.58,20.15,0.60834,2.2,8.14,7.71,43.2795,1.4663,1.49711,2.13108,,71.0717,0.59928,67.4743,16.6103
영일만8_연안,2007-11-01,129.4186111,36.06027778,0,0.0,표층,128.4,32.9,17.07,3.31188,3.4,9.41,7.97,133.386,0.47988,5.27926,30.1174,5.5,40.3821,0.759088,9.7848,34.4269
영일만8_연안,2007-11-01,129.4186111,36.06027778,0,15.0,저층,227.24,33.07,17.07,3.40908,2.6,8.63,7.88,136.224,0.87978,5.59445,32.7284,,79.5967,0.559328,45.9886,20.1365
영일만9_연안,2007-02-01,129.45,36.08805556,0,0.0,표층,177.0,33.85,11.61,0.37138,7.0,10.63,8.06,237.0,7.0,13.0,83.0,10.0,104.0,0.72,15.0,21.0
영일만9_연안,2007-02-01,129.45,36.08805556,0,23.0,저층,284.0,33.99,11.36,0.32582,11.4,9.63,8.02,234.0,7.0,15.0,83.0,,111.0,0.96,20.0,37.0
영일만9_연안,2007-05-01,129.45,36.08805556,0,0.0,표층,356.968,33.74,13.91,3.46708,12.6,9.44,7.98,17.028,2.14613,2.60023,1.17754,7.0,8.86839,1.03875,5.54472,19.8581
영일만9_연안,2007-05-01,129.45,36.08805556,0,23.0,저층,615.627,34.01,11.03,5.08004,13.6,8.62,7.83,103.824,3.02591,5.12168,16.6815,,37.4016,1.15861,17.6942,24.8691
영일만9_연안,2007-08-01,129.45,36.08805556,0,0.0,표층,220.73,32.68,23.45,1.23764,5.2,8.48,7.96,35.2385,1.75956,0.551565,6.49096,8.0,25.4147,1.0787,17.1642,12.3417
영일만9_연안,2007-08-01,129.45,36.08805556,0,23.0,저층,239.595,33.69,19.07,0.22264,1.6,8.37,7.84,41.624,2.42606,1.18193,2.30528,,57.0393,0.918896,52.3079,29.2304
영일만9_연안,2007-11-01,129.45,36.08805556,0,0.0,표층,135.573,33.0,17.29,3.88028,3.8,8.65,7.94,139.771,1.09306,5.43685,30.4427,6.0,48.2515,0.958848,16.7157,16.4247
영일만9_연안,2007-11-01,129.45,36.08805556,0,22.0,저층,141.02,33.39,17.22,3.06922,4.2,7.92,7.88,157.509,0.85312,5.43685,31.3474,,44.4315,0.958848,12.231,17.5383
영일만H1_항만,2007-02-01,129.3777778,36.05,0,0.0,표층,609.0,32.81,10.55,0.6396,5.8,9.72,7.97,330.0,13.0,45.0,133.0,2.0,475.0,1.08,328.0,70.0
영일만H1_항만,2007-02-01,129.3777778,36.05,0,8.6,저층,546.0,33.31,10.55,0.85662,16.4,8.95,7.94,265.0,10.0,27.0,121.0,,260.0,1.2,129.0,55.0
영일만H1_항만,2007-08-01,129.3777778,36.05,0,0.0,표층,577.0,31.95,22.44,2.74384,15.8,7.95,7.89,341.742,9.49096,58.7023,41.4198,1.5,562.0,1.73791,510.807,94.1869
영일만H1_항만,2007-08-01,129.3777778,36.05,0,8.0,저층,511.0,33.22,21.14,3.42714,12.6,7.4,7.81,268.901,7.22486,34.7486,37.3514,,276.0,1.73791,231.207,65.6061
영일만H2_항만,2007-02-01,129.4133333,36.02388889,0,0.0,표층,338.0,33.83,10.19,0.37888,9.8,10.0,8.02,230.0,7.0,17.0,99.0,3.5,127.0,0.84,21.0,28.0
영일만H2_항만,2007-02-01,129.4133333,36.02388889,0,13.0,저층,287.0,33.86,10.03,0.36492,9.8,9.57,7.97,236.0,7.0,16.0,98.0,,141.0,0.68,36.0,26.0
영일만H2_항만,2007-08-01,129.4133333,36.02388889,0,0.0,표층,233.75,33.09,22.57,2.88734,4.8,7.96,7.78,84.4305,1.1997,4.8065,2.6714,3.0,19.6491,0.89892,15.778,23.6627
영일만H2_항만,2007-08-01,129.4133333,36.02388889,0,20.0,저층,221.926,33.53,19.86,4.40594,3.0,7.85,7.7,76.153,1.03974,3.70337,0.798054,,36.5331,1.17858,34.6953,37.0252
온산연안1_환경관리,2007-02-01,129.35806,35.45333,0,0.0,표층,307.06,33.64,11.72,1.23314,3.905,9.34798,7.77,319.479,8.86281,29.3537,169.412,3.0,257.29,0.946086,79.0157,31.125
온산연안1_환경관리,2007-02-01,129.35806,35.45333,0,13.5,저층,294.771,33.99,12.3,1.11357,3.415,10.6716,7.78,293.784,6.5443,23.7533,134.741,,163.414,0.68952,22.1291,30.7243
온산연안1_환경관리,2007-05-01,129.35806,35.45333,0,0.0,표층,540.733,33.54,14.26,13.2283,26.305,9.764,8.25,171.148,9.90621,23.2549,163.902,2.5,187.533,1.43596,13.7249,41.0
온산연안1_환경관리,2007-05-01,129.35806,35.45333,0,16.0,저층,557.297,34.12,13.6,8.22097,10.06,9.035,8.18,454.655,7.0457,14.1377,123.716,,216.48,1.05304,21.9013,29.0
온산연안1_환경관리,2007-08-01,129.35806,35.45333,0,0.0,표층,463.719,33.55,21.24,12.4062,4.13,10.7234,8.13,53.7804,5.00192,8.54642,34.852,2.0,46.1934,1.49771,6.33956,33.4514
온산연안1_환경관리,2007-08-01,129.35806,35.45333,0,13.0,저층,673.394,34.87,14.67,5.97888,5.89,7.8605,7.91,351.442,5.14346,23.1984,91.2584,,103.821,0.686674,7.41966,39.125
온산연안1_환경관리,2007-11-01,129.35806,35.45333,0,0.0,표층,467.0,33.29,16.01,2.5,4.4,7.83,8.01,309.0,11.0,22.0,145.0,3.5,235.0,1.34,78.0,28.0
온산연안1_환경관리,2007-11-01,129.35806,35.45333,0,16.0,저층,293.0,33.78,15.76,1.15,2.1,7.98,7.97,295.0,7.0,16.0,113.0,,144.0,0.99,24.0,26.0
온산연안2_환경관리,2007-02-01,129.3575,35.38,0,0.0,표층,176.927,34.15,12.35,0.844517,6.91,8.68618,7.78,292.346,6.48659,17.8906,86.8716,2.5,96.9945,0.641414,3.63631,25.9799
온산연안2_환경관리,2007-02-01,129.3575,35.38,0,5.5,저층,165.147,34.15,12.22,0.971569,5.665,9.01708,7.78,346.899,7.29949,25.646,106.728,,122.012,0.625379,7.98486,29.0063
온산연안2_환경관리,2007-05-01,129.3575,35.38,0,0.0,표층,421.228,33.87,14.01,6.05362,7.14,9.102,8.19,215.531,6.1336,11.7065,184.035,3.5,211.186,0.973263,21.0174,40.0
온산연안2_환경관리,2007-05-01,129.3575,35.38,0,22.0,저층,521.273,34.04,12.94,3.01934,10.79,8.291,8.13,363.474,8.00617,13.9858,146.399,,240.855,1.05304,21.6629,22.0
온산연안2_환경관리,2007-08-01,129.3575,35.38,0,0.0,표층,523.98,34.53,18.76,12.1072,3.65,9.33331,8.0,152.251,3.78461,8.99041,8.11659,2.5,18.2408,1.20573,6.33956,32.9195
온산연안2_환경관리,2007-08-01,129.3575,35.38,0,23.0,저층,334.511,34.68,16.72,5.97888,5.45,8.22456,7.91,328.653,4.32249,18.1664,67.0742,,83.5996,0.605571,12.2029,40.3661
온산연안2_환경관리,2007-11-01,129.3575,35.38,0,0.0,표층,255.0,33.7,16.99,3.41,13.2,7.96,8.06,192.0,4.0,6.0,45.0,5.0,55.0,1.01,7.0,24.0
온산연안2_환경관리,2007-11-01,129.3575,35.38,0,15.0,저층,262.0,33.75,15.17,0.91,3.8,6.11,8.01,311.0,5.0,22.0,103.0,,122.0,0.6,13.0,33.0
온산연안3_환경관리,2007-02-01,129.40778,35.3675,0,0.0,표층,154.379,34.25,13.24,2.1225,4.48,8.89299,7.8,292.632,9.42307,18.1271,73.3261,4.0,87.8333,0.89798,5.08419,24.7513
온산연안3_환경관리,2007-02-01,129.40778,35.3675,0,43.0,저층,157.337,34.25,13.22,2.21966,6.325,9.59616,7.81,417.895,7.6373,19.1197,75.7222,,87.0397,0.593308,3.68023,31.2935
온산연안3_환경관리,2007-05-01,129.40778,35.3675,0,0.0,표층,526.146,33.91,14.83,3.06418,7.02,9.035,8.22,221.569,1.57883,19.76,143.352,6.5,162.93,1.1009,17.9989,51.0
온산연안3_환경관리,2007-05-01,129.40778,35.3675,0,71.0,저층,604.471,34.62,13.0,0.82957,18.775,9.019,8.09,389.137,10.2064,16.569,190.097,,205.708,1.30708,32.571,45.0
온산연안3_환경관리,2007-08-01,129.40778,35.3675,0,0.0,표층,279.685,34.54,19.12,15.2462,4.1,10.0614,8.07,98.5141,2.42576,9.58242,151.963,2.5,164.2,1.02731,9.8113,37.5293
온산연안3_환경관리,2007-08-01,129.40778,35.3675,0,60.0,저층,320.568,35.18,13.77,1.39009,7.52,6.90069,7.82,595.93,4.37911,34.4464,156.262,,168.755,0.167613,8.114,47.8127
온산연안3_환경관리,2007-11-01,129.40778,35.3675,0,0.0,표층,191.0,33.13,18.55,2.06,2.7,7.91,8.04,152.0,2.0,8.0,18.0,6.0,25.0,0.86,6.0,9.0
온산연안3_환경관리,2007-11-01,129.40778,35.3675,0,70.0,저층,471.0,34.23,10.58,0.77,36.9,7.34,7.77,602.0,4.0,36.0,252.0,,265.0,1.06,10.0,93.0
완도연안1_환경관리,2007-02-01,126.78306,34.31889,0,0.0,표층,798.0,,8.86,0.62,14.8,8.76,8.1,428.0,3.0,11.0,170.0,0.9,191.0,2.29,18.0,28.0
완도연안1_환경관리,2007-02-01,126.78306,34.31889,0,16.0,저층,769.0,,8.87,1.33,17.4,8.82,8.11,427.0,2.0,19.0,394.0,,421.0,1.14,24.0,36.0
완도연안1_환경관리,2007-05-01,126.78306,34.31889,0,0.0,표층,753.0,33.69,14.54,10.8275,14.0,8.81,8.13,266.316,2.562,10.9678,63.308,1.9,83.314,0.719856,17.444,220.0
완도연안1_환경관리,2007-05-01,126.78306,34.31889,0,18.0,저층,721.0,33.85,13.57,5.46716,18.0,9.0,8.1,341.715,7.196,15.6023,125.902,,153.412,0.767846,20.314,59.0
완도연안1_환경관리,2007-08-01,126.78306,34.31889,0,0.0,표층,1261.0,34.59,22.66,3.23,15.6,7.3,8.02,331.0,3.0,9.0,14.0,1.0,47.0,0.65,30.0,34.0
완도연안1_환경관리,2007-08-01,126.78306,34.31889,0,15.0,저층,1073.0,34.74,21.24,3.22,14.4,7.46,8.02,301.0,3.0,9.0,12.0,,51.0,0.43,36.0,23.0
완도연안1_환경관리,2007-11-01,126.78306,34.31889,0,0.0,표층,851.0,33.79,16.55,6.48,12.8,6.9,7.24,146.0,8.0,1.0,62.0,0.9,90.0,0.66,19.0,77.0
완도연안1_환경관리,2007-11-01,126.78306,34.31889,0,15.1,저층,744.0,33.87,16.55,10.49,13.4,7.72,7.05,204.0,18.0,55.0,111.0,,252.0,2.96,123.0,234.0
완도연안2_환경관리,2007-02-01,126.75889,34.35333,0,0.0,표층,735.0,,8.68,2.83,12.0,8.98,8.09,484.0,3.0,17.0,379.0,1.0,417.0,1.52,35.0,29.0
완도연안2_환경관리,2007-02-01,126.75889,34.35333,0,19.0,저층,793.0,,8.49,2.34,11.6,9.14,8.1,425.0,2.0,16.0,197.0,,234.0,1.62,34.0,17.0
완도연안2_환경관리,2007-05-01,126.75889,34.35333,0,0.0,표층,624.0,33.53,15.7,6.42284,12.4,9.02,8.13,199.917,2.366,10.0967,56.364,1.5,68.474,1.16777,9.744,61.0
완도연안2_환경관리,2007-05-01,126.75889,34.35333,0,20.0,저층,628.0,33.77,14.66,9.37504,18.0,9.38,8.15,145.432,3.01,12.1985,49.77,,70.014,1.11978,17.234,58.0
완도연안2_환경관리,2007-08-01,126.75889,34.35333,0,0.0,표층,1474.0,34.35,23.81,3.43,22.4,6.43,8.0,494.0,6.0,12.0,13.0,0.3,85.0,0.46,66.0,28.0
완도연안2_환경관리,2007-08-01,126.75889,34.35333,0,8.4,저층,1163.0,34.44,23.51,2.77,25.6,6.61,8.0,469.0,5.0,10.0,61.0,,119.0,0.51,53.0,24.0
완도연안2_환경관리,2007-11-01,126.75889,34.35333,0,0.0,표층,770.0,33.69,16.6,8.56,9.0,7.17,7.56,274.0,6.0,0.0,22.0,1.0,48.0,0.66,20.0,77.0
완도연안2_환경관리,2007-11-01,126.75889,34.35333,0,13.4,저층,1449.0,33.79,16.6,7.56,9.2,7.43,7.52,248.0,11.0,40.0,89.0,,166.0,1.12,66.0,161.0
완도연안3_환경관리,2007-02-01,126.85611,34.36778,0,0.0,표층,779.0,,9.58,2.36,23.6,8.51,8.08,391.0,1.0,14.0,249.0,1.0,295.0,1.47,45.0,36.0
완도연안3_환경관리,2007-02-01,126.85611,34.36778,0,18.0,저층,750.0,,9.19,1.81,23.6,8.72,8.09,1211.0,8.0,12.0,418.0,,454.0,1.33,28.0,37.0
완도연안3_환경관리,2007-05-01,126.85611,34.36778,0,0.0,표층,715.0,33.87,14.81,10.0228,12.8,9.51,8.14,230.569,1.204,11.4576,61.11,2.1,69.048,0.911818,6.734,68.0
완도연안3_환경관리,2007-05-01,126.85611,34.36778,0,15.0,저층,953.0,33.92,13.78,12.855,12.8,9.68,8.14,237.384,2.366,11.8606,48.51,,58.576,0.783843,7.7,54.0
완도연안3_환경관리,2007-08-01,126.85611,34.36778,0,0.0,표층,1167.0,34.5,23.25,1.77,14.8,6.67,8.02,382.0,7.0,8.0,17.0,1.4,77.0,0.63,53.0,24.0
완도연안3_환경관리,2007-08-01,126.85611,34.36778,0,18.0,저층,1441.0,34.58,22.6,1.8,13.2,6.79,8.03,379.0,5.0,9.0,22.0,,64.0,0.27,37.0,23.0
완도연안3_환경관리,2007-11-01,126.85611,34.36778,0,0.0,표층,887.0,32.88,17.05,6.96,7.8,6.21,7.73,184.0,4.0,1.0,34.0,1.0,58.0,0.38,20.0,55.0
완도연안3_환경관리,2007-11-01,126.85611,34.36778,0,18.3,저층,998.0,33.23,17.05,6.4,8.4,7.72,7.71,113.0,8.0,23.0,47.0,,95.0,1.12,39.0,126.0
완도연안4_환경관리,2007-02-01,126.73889,34.24444,0,0.0,표층,747.0,,10.04,1.38,23.4,8.37,8.08,382.0,1.0,17.0,200.0,0.3,220.0,1.87,19.0,48.0
완도연안4_환경관리,2007-02-01,126.73889,34.24444,0,30.0,저층,803.0,,9.97,0.94,25.0,8.57,8.09,439.0,3.0,15.0,255.0,,272.0,1.44,15.0,41.0
완도연안4_환경관리,2007-05-01,126.73889,34.24444,0,0.0,표층,939.0,33.69,13.76,8.23412,20.4,9.01,8.1,321.073,4.606,11.9133,112.07,0.8,124.152,0.655869,7.476,127.0
완도연안4_환경관리,2007-05-01,126.73889,34.24444,0,33.0,저층,741.0,33.85,13.34,6.74016,28.0,9.03,8.14,343.098,4.256,17.1368,155.428,,168.28,0.671866,8.596,58.0
완도연안4_환경관리,2007-08-01,126.73889,34.24444,0,0.0,표층,1197.0,34.57,21.98,3.64,12.8,7.67,8.02,245.0,7.0,2.0,25.0,0.5,70.0,0.52,38.0,18.0
완도연안4_환경관리,2007-08-01,126.73889,34.24444,0,31.0,저층,864.0,34.85,19.53,4.2,10.0,7.52,7.98,305.0,3.0,2.0,15.0,,54.0,0.39,36.0,27.0
완도연안4_환경관리,2007-11-01,126.73889,34.24444,0,0.0,표층,703.0,32.95,16.67,4.06,7.6,7.81,7.89,250.0,13.0,1.0,87.0,0.3,116.0,0.59,16.0,43.0
완도연안4_환경관리,2007-11-01,126.73889,34.24444,0,32.5,저층,827.0,33.08,16.41,2.93,7.2,7.84,7.83,353.0,20.0,2.0,127.0,,164.0,0.42,16.0,76.0
완도연안5_환경관리,2007-02-01,127.0,34.38944,0,0.0,표층,861.0,,10.29,2.05,16.6,8.42,8.07,434.0,2.0,17.0,268.0,1.4,547.0,1.55,278.0,34.0
완도연안5_환경관리,2007-02-01,127.0,34.38944,0,30.0,저층,1014.0,,9.39,1.44,20.0,8.77,8.09,448.0,2.0,19.0,200.0,,361.0,1.46,159.0,34.0
완도연안5_환경관리,2007-05-01,127.0,34.38944,0,0.0,표층,757.0,33.99,14.31,4.6864,10.4,9.51,8.13,367.937,5.432,13.8384,199.766,1.5,246.386,0.543891,41.188,56.0
완도연안5_환경관리,2007-05-01,127.0,34.38944,0,28.0,저층,957.0,33.99,13.28,7.34916,19.2,9.6,8.14,312.925,9.142,12.4372,167.342,,183.26,0.863827,6.776,113.0
완도연안5_환경관리,2007-08-01,127.0,34.38944,0,0.0,표층,1196.0,34.44,23.07,2.0,30.4,6.78,8.03,415.0,5.0,2.0,12.0,0.9,51.0,0.52,34.0,26.0
완도연안5_환경관리,2007-08-01,127.0,34.38944,0,26.5,저층,1317.0,34.58,22.24,1.99,39.2,6.85,8.06,356.0,6.0,15.0,19.0,,100.0,0.43,75.0,24.0
완도연안5_환경관리,2007-11-01,127.0,34.38944,0,0.0,표층,665.0,32.86,17.57,2.83,5.8,7.59,7.8,185.0,3.0,2.0,10.0,1.4,29.0,0.42,16.0,67.0
완도연안5_환경관리,2007-11-01,127.0,34.38944,0,25.7,저층,824.0,33.14,17.16,4.25,5.8,8.02,7.81,255.0,6.0,10.0,38.0,,65.0,0.78,20.0,125.0
완도연안H1_항만,2007-02-01,126.7519444,34.32194444,0,0.0,표층,994.0,,9.45,2.09,16.6,4.9,8.08,383.0,3.0,15.0,242.0,1.2,261.0,1.34,16.0,35.0
완도연안H1_항만,2007-02-01,126.7519444,34.32194444,0,10.0,저층,931.0,,9.38,1.9,42.4,4.94,8.09,398.0,2.0,21.0,193.0,,216.0,1.82,21.0,26.0
완도연안H1_항만,2007-08-01,126.7519444,34.32194444,0,0.0,표층,928.0,34.6,23.34,4.83,12.8,7.21,8.02,276.0,3.0,5.0,16.0,1.5,73.0,0.51,55.0,25.0
완도연안H1_항만,2007-08-01,126.7519444,34.32194444,0,10.3,저층,978.0,34.7,22.47,3.3,14.8,7.18,8.01,348.0,3.0,17.0,19.0,,52.0,0.51,30.0,25.0
울산연안1_환경관리,2007-02-01,129.47667,35.52056,0,0.0,표층,134.866,34.13,12.41,1.68903,8.425,8.97572,7.81,342.575,6.98704,21.1754,109.61,5.0,126.56,0.785733,9.96358,23.9126
울산연안1_환경관리,2007-02-01,129.47667,35.52056,0,50.0,저층,213.924,34.05,11.3,1.40504,5.615,8.68618,7.77,405.431,6.3276,26.281,121.347,,133.019,0.962122,5.345,40.6362
울산연안1_환경관리,2007-05-01,129.47667,35.52056,0,0.0,표층,608.601,33.88,13.78,8.81885,8.6,9.664,8.16,162.694,4.59057,6.54011,110.117,3.5,136.529,0.909443,21.8211,13.0
울산연안1_환경관리,2007-05-01,129.47667,35.52056,0,43.0,저층,496.061,34.25,10.48,1.20325,20.135,8.489,8.02,556.403,6.30019,13.103,199.906,,166.374,0.797757,23.5447,19.0
울산연안1_환경관리,2007-08-01,129.47667,35.52056,0,0.0,표층,375.512,34.11,19.19,7.02519,3.4,9.9456,8.04,513.496,3.86954,11.3584,18.8806,3.5,29.6298,1.21655,6.87961,27.4232
울산연안1_환경관리,2007-08-01,129.47667,35.52056,0,44.0,저층,459.642,35.14,10.39,1.10609,8.3,7.72811,7.8,705.092,6.58724,39.1825,202.673,,217.374,0.567722,8.114,73.1666
울산연안1_환경관리,2007-11-01,129.47667,35.52056,0,0.0,표층,372.0,33.44,17.96,5.22,0.9,8.21,8.06,168.0,5.0,7.0,50.0,5.5,67.0,1.04,12.0,12.0
울산연안1_환경관리,2007-11-01,129.47667,35.52056,0,50.0,저층,414.0,34.23,12.07,0.27,3.1,5.65,7.91,596.0,5.0,41.0,246.0,,259.0,0.5,8.0,42.0
울산연안2_환경관리,2007-02-01,129.40778,35.445,0,0.0,표층,152.209,34.14,12.47,0.792202,5.645,9.26526,7.76,345.512,7.26057,19.6068,88.3337,3.5,101.952,0.609344,6.35735,28.6014
울산연안2_환경관리,2007-02-01,129.40778,35.445,0,30.0,저층,154.842,34.11,12.21,0.822097,7.65,8.85163,7.76,374.101,6.39023,20.3956,95.1606,,105.645,0.561238,4.09381,21.8371
울산연안2_환경관리,2007-05-01,129.40778,35.445,0,0.0,표층,496.497,33.94,13.71,8.89359,5.61,9.879,8.22,157.863,4.85388,3.11564,89.8245,3.5,107.32,0.749891,12.6412,8.0
울산연안2_환경관리,2007-05-01,129.40778,35.445,0,30.0,저층,498.612,34.06,12.69,2.75776,13.705,8.241,8.13,394.572,8.1986,11.5546,197.542,,164.059,0.606295,48.5405,15.0
울산연안2_환경관리,2007-08-01,129.40778,35.445,0,0.0,표층,368.6,34.42,19.41,9.49148,3.7,9.15127,8.02,145.217,3.19011,10.3224,16.7488,3.0,26.4328,1.33009,6.49386,97.634
울산연안2_환경관리,2007-08-01,129.40778,35.445,0,10.0,저층,428.921,35.17,10.85,3.04176,3.8,8.22456,7.85,516.31,6.30415,27.7864,134.979,,148.317,0.746149,7.03391,39.125
울산연안2_환경관리,2007-11-01,129.40778,35.445,0,0.0,표층,475.0,33.24,17.45,2.68,3.5,7.78,8.05,239.0,5.0,17.0,70.0,3.5,145.0,1.17,70.0,19.0
울산연안2_환경관리,2007-11-01,129.40778,35.445,0,34.0,저층,317.0,33.72,15.3,1.37,4.1,7.42,7.97,284.0,7.0,13.0,99.0,,122.0,0.78,16.0,25.0
울산연안3_환경관리,2007-02-01,129.39861,35.47806,0,0.0,표층,424.714,33.17,11.31,1.03883,4.375,9.5548,7.74,406.294,12.0883,46.3849,180.87,3.0,423.59,0.930051,230.632,69.3683
울산연안3_환경관리,2007-02-01,129.39861,35.47806,0,13.5,저층,271.959,33.96,12.26,2.32429,5.775,9.38935,7.8,325.049,9.95597,30.2416,149.135,,267.122,0.914016,108.031,56.3034
울산연안3_환경관리,2007-05-01,129.39861,35.47806,0,0.0,표층,393.151,33.65,14.26,14.9472,8.905,9.979,8.26,46.4535,4.40557,13.9858,94.7732,2.5,121.079,1.11686,21.9004,20.0
울산연안3_환경관리,2007-05-01,129.39861,35.47806,0,14.0,저층,609.58,34.17,13.91,13.9756,11.88,10.144,8.21,111.971,4.29228,12.0,114.146,,137.682,0.973263,12.311,34.0
울산연안3_환경관리,2007-08-01,129.39861,35.47806,0,0.0,표층,370.018,34.09,20.58,9.71569,2.7,10.0449,8.1,79.3827,5.17177,9.73042,19.4049,2.5,50.3579,1.68695,25.7813,38.2385
울산연안3_환경관리,2007-08-01,129.39861,35.47806,0,15.0,저층,318.618,35.11,10.87,2.42892,5.5,7.38059,7.81,578.206,7.9744,34.0024,151.754,,167.225,0.924576,7.49681,46.9262
울산연안3_환경관리,2007-11-01,129.39861,35.47806,0,0.0,표층,333.0,32.84,16.6,2.26,2.9,7.9,8.04,301.0,8.0,14.0,100.0,5.0,150.0,0.98,42.0,25.0
울산연안3_환경관리,2007-11-01,129.39861,35.47806,0,15.0,저층,296.0,33.44,16.77,1.05,3.0,7.94,8.02,250.0,6.0,22.0,77.0,,104.0,0.88,21.0,25.0
울산연안4_환경관리,2007-02-01,129.385,35.51972,0,0.0,표층,548.308,31.71,10.81,1.11357,4.505,9.18253,7.69,442.218,14.5186,49.5369,183.0,2.5,448.883,1.02626,251.365,71.8147
울산연안4_환경관리,2007-02-01,129.385,35.51972,0,12.0,저층,424.918,33.57,11.47,1.41251,4.88,9.51343,7.76,392.954,12.5331,44.4807,149.801,,349.998,0.529167,187.665,58.2194
